date,Id,colour,patch,cum_hrs,cum_klux_hr,cum_MJ/m2,L*,L*,a*,a*,b*,b*,C*,C*,h,h,dE76,dE76,dE00,dE00,dR_VIS,dR_VIS
2022-01-31 17:35:32,b.064,cyan,C09,11,unknown,unknown,61.26,0.0,-37.7,0.0,-32.74,0.0,49.94,0.0,220.97,0.0,2.3609999999999998,0.057,1.348,0.055999999999999994,1.314,0.013000000000000001
2022-01-31 17:35:43,b.065,cyan,C10,11,unknown,unknown,59.5,0.0,-38.15,0.0,-33.66,0.0,50.88,0.0,221.42,0.0,2.8160000000000003,0.032,1.3719999999999999,0.024,1.159,0.006999999999999999
2022-01-31 17:35:57,b.066,cyan,C11,11,unknown,unknown,58.86,0.0,-38.02,0.0,-34.12,0.0,51.09,0.0,221.91,0.0,2.8739999999999997,0.02,1.406,0.01,1.135,0.005
2022-01-31 17:41:45,w.006,white,GS1,11,unknown,unknown,92.18,0.0,-0.35,0.0,-2.28,0.0,2.31,0.0,261.28,0.0,1.867,0.008,1.168,0.005,4.061,0.005
2022-01-31 17:42:01,gy.016,grey,GS2,11,unknown,unknown,74.01,0.0,-1.56,0.0,1.88,0.0,2.44,0.0,129.64,0.0,3.222,0.154,2.546,0.12300000000000001,3.793,0.042
2022-01-31 17:42:13,gy.017,grey,GS3,11,unknown,unknown,46.79,0.0,-2.8,0.0,1.91,0.0,3.39,0.0,145.74,0.0,2.594,0.152,2.763,0.146,1.093,0.02
2022-01-31 17:42:24,gy.018,grey,GS4,11,unknown,unknown,14.59,0.0,-1.06,0.0,0.46,0.0,1.15,0.0,156.49,0.0,1.9409999999999998,0.222,1.768,0.212,0.382,0.006999999999999999
2022-01-31 17:42:36,k.011,black,GS5,11,unknown,unknown,3.72,0.0,-1.6,0.0,-2.67,0.0,3.11,0.0,239.08,0.0,5.76,0.213,4.0710000000000015,0.17300000000000001,0.465,0.006
2022-01-31 17:42:48,k.012,black,GS6,11,unknown,unknown,3.84,0.0,-1.05,0.0,-3.46,0.0,3.61,0.0,253.16,0.0,5.855,0.299,4.2780000000000005,0.365,0.418,0.005
2022-01-31 17:36:28,r.056,magenta,M01,11,unknown,unknown,90.7,0.0,1.2,0.0,-3.42,0.0,3.63,0.0,289.36,0.0,1.735,0.036000000000000004,1.153,0.025,3.346,0.008
2022-01-31 17:36:38,r.057,magenta,M02,11,unknown,unknown,87.84,0.0,6.68,0.0,-7.77,0.0,10.25,0.0,310.68,0.0,2.853,0.139,1.923,0.10300000000000001,4.711,0.031
2022-01-31 17:36:48,r.058,magenta,M03,11,unknown,unknown,82.16,0.0,15.7,0.0,-14.35,0.0,21.27,0.0,317.58,0.0,2.713,0.139,1.81,0.094,4.473,0.028999999999999998
2022-01-31 17:37:00,r.059,magenta,M04,11,unknown,unknown,75.9,0.0,25.02,0.0,-20.58,0.0,32.39,0.0,320.56,0.0,3.095,0.235,2.062,0.162,4.234,0.039
2022-01-31 17:37:14,r.060,magenta,M05,11,unknown,unknown,70.07,0.0,33.76,0.0,-25.92,0.0,42.57,0.0,322.48,0.0,2.7319999999999998,0.217,2.02,0.16,4.053,0.03
2022-01-31 17:37:27,r.061,magenta,M06,11,unknown,unknown,63.94,0.0,42.18,0.0,-30.32,0.0,51.94,0.0,324.29,0.0,1.722,0.2,1.446,0.17,3.142,0.027999999999999997
2022-01-31 17:37:38,r.062,magenta,M07,11,unknown,unknown,57.32,0.0,51.47,0.0,-35.56,0.0,62.56,0.0,325.36,0.0,1.837,0.223,1.2790000000000001,0.17800000000000002,3.0,0.024
2022-01-31 17:37:49,r.063,magenta,M08,11,unknown,unknown,48.78,0.0,62.43,0.0,-40.68,0.0,74.51,0.0,326.91,0.0,2.8089999999999997,0.098,1.074,0.061,2.8710000000000004,0.012
2022-01-31 17:38:00,r.064,magenta,M09,11,unknown,unknown,43.85,0.0,67.74,0.0,-43.0,0.0,80.24,0.0,327.59,0.0,4.425,0.064,1.09,0.048,3.259,0.017
2022-01-31 17:38:11,r.065,magenta,M10,11,unknown,unknown,41.65,0.0,69.49,0.0,-44.07,0.0,82.29,0.0,327.62,0.0,5.49,0.151,1.3130000000000002,0.047,3.682,0.017
2022-01-31 17:38:26,r.066,magenta,M11,11,unknown,unknown,41.42,0.0,69.28,0.0,-44.15,0.0,82.15,0.0,327.49,0.0,5.246,0.07200000000000001,1.375,0.036000000000000004,3.931,0.01
2022-01-31 17:39:10,y.056,yellow,Y01,11,unknown,unknown,91.81,0.0,-1.01,0.0,1.11,0.0,1.51,0.0,132.33,0.0,2.173,0.008,1.357,0.006,4.573,0.005
2022-01-31 17:39:21,y.057,yellow,Y02,11,unknown,unknown,90.69,0.0,-2.31,0.0,10.57,0.0,10.82,0.0,102.32,0.0,2.0780000000000003,0.017,1.31,0.011000000000000001,4.265,0.009000000000000001
2022-01-31 17:39:31,y.058,yellow,Y03,11,unknown,unknown,88.91,0.0,-2.9,0.0,22.2,0.0,22.39,0.0,97.45,0.0,1.8259999999999998,0.037000000000000005,1.16,0.018000000000000002,3.593,0.013999999999999999
2022-01-31 17:39:42,y.059,yellow,Y04,11,unknown,unknown,87.46,0.0,-2.61,0.0,35.36,0.0,35.46,0.0,94.23,0.0,2.116,0.08,1.368,0.052000000000000005,3.951,0.023
2022-01-31 17:39:53,y.060,yellow,Y05,11,unknown,unknown,85.64,0.0,-1.37,0.0,47.13,0.0,47.15,0.0,91.67,0.0,2.006,0.095,1.3219999999999998,0.063,3.6060000000000003,0.026000000000000002
2022-01-31 17:40:07,y.061,yellow,Y06,11,unknown,unknown,83.99,0.0,0.33,0.0,57.33,0.0,57.33,0.0,89.67,0.0,1.932,0.052000000000000005,1.288,0.031,3.3160000000000003,0.015
2022-01-31 17:40:18,y.062,yellow,Y07,11,unknown,unknown,81.86,0.0,2.75,0.0,69.32,0.0,69.38,0.0,87.73,0.0,2.417,0.105,1.253,0.064,2.842,0.024
2022-01-31 17:40:29,y.063,yellow,Y08,11,unknown,unknown,78.58,0.0,7.03,0.0,85.63,0.0,85.92,0.0,85.31,0.0,4.23,0.396,1.31,0.079,2.325,0.022000000000000002
2022-01-31 17:40:42,y.064,yellow,Y09,11,unknown,unknown,76.5,0.0,9.45,0.0,92.19,0.0,92.67,0.0,84.15,0.0,6.149,0.13699999999999998,1.469,0.044000000000000004,2.041,0.018000000000000002
2022-01-31 17:40:56,y.065,yellow,Y10,11,unknown,unknown,75.06,0.0,10.67,0.0,94.0,0.0,94.6,0.0,83.52,0.0,5.9620000000000015,0.391,1.484,0.076,1.571,0.019
2022-01-31 17:41:10,y.066,yellow,Y11,11,unknown,unknown,75.12,0.0,11.68,0.0,93.36,0.0,94.09,0.0,82.87,0.0,6.8389999999999995,0.071,2.523,0.033,2.885,0.009000000000000001
2022-02-01 11:53:49,b.078,cyan,C01,27,unknown,unknown,91.11,0.0,-1.19,0.0,-3.32,0.0,3.53,0.0,250.36,0.0,1.264,0.075,0.84,0.057,3.201,0.022
2022-02-01 11:54:05,b.079,cyan,C02,27,unknown,unknown,89.36,0.0,-5.04,0.0,-5.73,0.0,7.63,0.0,228.64,0.0,1.931,0.083,1.5130000000000001,0.053,3.8819999999999997,0.027999999999999997
2022-02-01 11:54:21,b.080,cyan,C03,27,unknown,unknown,85.98,0.0,-11.49,0.0,-9.75,0.0,15.07,0.0,220.32,0.0,2.065,0.046,1.3969999999999998,0.026,3.4730000000000003,0.012
2022-02-01 11:54:34,b.081,cyan,C04,27,unknown,unknown,82.4,0.0,-17.35,0.0,-13.91,0.0,22.24,0.0,218.72,0.0,2.312,0.069,1.4569999999999999,0.044000000000000004,3.2760000000000002,0.018000000000000002
2022-02-01 11:54:48,b.082,cyan,C05,27,unknown,unknown,78.42,0.0,-22.73,0.0,-18.11,0.0,29.07,0.0,218.54,0.0,1.984,0.171,1.277,0.118,2.5860000000000003,0.043
2022-02-01 11:55:00,b.083,cyan,C06,27,unknown,unknown,74.8,0.0,-26.98,0.0,-21.71,0.0,34.63,0.0,218.82,0.0,1.8730000000000002,0.109,1.29,0.07200000000000001,2.323,0.025
2022-02-01 11:55:15,b.084,cyan,C07,27,unknown,unknown,70.44,0.0,-31.3,0.0,-25.61,0.0,40.44,0.0,219.29,0.0,1.429,0.067,1.083,0.053,1.662,0.014
2022-02-01 11:55:28,b.085,cyan,C08,27,unknown,unknown,64.57,0.0,-35.64,0.0,-30.18,0.0,46.7,0.0,220.26,0.0,1.5330000000000001,0.08,1.1179999999999999,0.076,1.3,0.019
2022-02-01 11:55:41,b.086,cyan,C09,27,unknown,unknown,61.38,0.0,-37.27,0.0,-32.31,0.0,49.32,0.0,220.92,0.0,2.077,0.062,1.386,0.06,1.399,0.013
2022-02-01 11:55:56,b.087,cyan,C10,27,unknown,unknown,59.39,0.0,-37.69,0.0,-33.51,0.0,50.43,0.0,221.64,0.0,2.3409999999999997,0.032,1.1909999999999998,0.025,1.074,0.006999999999999999
2022-02-01 11:56:17,b.088,cyan,C11,27,unknown,unknown,59.39,0.0,-36.95,0.0,-33.61,0.0,49.95,0.0,222.29,0.0,2.274,0.018000000000000002,1.596,0.011,1.341,0.005
2022-02-01 12:03:11,w.008,white,GS1,27,unknown,unknown,91.4,0.0,-0.47,0.0,-2.9,0.0,2.94,0.0,260.86,0.0,1.135,0.009000000000000001,0.7490000000000001,0.006999999999999999,3.031,0.005
2022-02-01 12:03:27,gy.022,grey,GS2,27,unknown,unknown,73.75,0.0,-1.38,0.0,1.83,0.0,2.29,0.0,127.05,0.0,2.9530000000000003,0.153,2.333,0.121,3.693,0.042
2022-02-01 12:03:41,gy.023,grey,GS3,27,unknown,unknown,46.91,0.0,-2.15,0.0,1.64,0.0,2.71,0.0,142.6,0.0,2.294,0.166,2.3040000000000003,0.156,1.285,0.02
2022-02-01 12:03:55,gy.024,grey,GS4,27,unknown,unknown,14.58,0.0,-0.76,0.0,0.01,0.0,0.76,0.0,179.18,0.0,1.606,0.201,1.286,0.193,0.363,0.006999999999999999
2022-02-01 12:04:12,k.015,black,GS5,27,unknown,unknown,2.78,0.0,-1.85,0.0,-1.97,0.0,2.7,0.0,226.72,0.0,6.468,0.20199999999999999,4.408,0.138,0.5489999999999999,0.006
2022-02-01 12:04:29,k.016,black,GS6,27,unknown,unknown,4.2,0.0,-0.75,0.0,-3.8,0.0,3.88,0.0,258.79,0.0,5.734,0.336,4.2780000000000005,0.401,0.378,0.005
2022-02-01 11:56:59,r.078,magenta,M01,27,unknown,unknown,90.59,0.0,0.83,0.0,-3.86,0.0,3.94,0.0,282.15,0.0,1.584,0.035,1.158,0.021,3.4389999999999996,0.008
2022-02-01 11:57:14,r.079,magenta,M02,27,unknown,unknown,87.2,0.0,6.32,0.0,-8.05,0.0,10.23,0.0,308.15,0.0,2.36,0.146,1.758,0.129,3.748,0.031
2022-02-01 11:57:29,r.080,magenta,M03,27,unknown,unknown,81.66,0.0,15.17,0.0,-14.49,0.0,20.97,0.0,316.32,0.0,2.464,0.149,1.633,0.1,3.675,0.028999999999999998
2022-02-01 11:57:43,r.081,magenta,M04,27,unknown,unknown,75.34,0.0,24.37,0.0,-20.42,0.0,31.79,0.0,320.04,0.0,3.05,0.254,1.807,0.157,3.11,0.039
2022-02-01 11:57:56,r.082,magenta,M05,27,unknown,unknown,69.91,0.0,33.05,0.0,-26.04,0.0,42.07,0.0,321.76,0.0,2.895,0.242,1.9769999999999999,0.158,3.74,0.03
2022-02-01 11:58:09,r.083,magenta,M06,27,unknown,unknown,63.98,0.0,41.23,0.0,-30.26,0.0,51.15,0.0,323.73,0.0,1.994,0.221,1.51,0.168,2.97,0.028
2022-02-01 11:58:23,r.084,magenta,M07,27,unknown,unknown,57.01,0.0,50.87,0.0,-35.4,0.0,61.98,0.0,325.17,0.0,1.2429999999999999,0.209,0.972,0.18,2.513,0.024
2022-02-01 11:58:38,r.085,magenta,M08,27,unknown,unknown,48.61,0.0,61.84,0.0,-40.81,0.0,74.09,0.0,326.58,0.0,2.337,0.09,0.873,0.06,2.6010000000000004,0.012
2022-02-01 11:58:52,r.086,magenta,M09,27,unknown,unknown,43.77,0.0,67.25,0.0,-43.09,0.0,79.88,0.0,327.35,0.0,4.016,0.064,0.963,0.045,3.178,0.017
2022-02-01 11:59:09,r.087,magenta,M10,27,unknown,unknown,41.22,0.0,69.64,0.0,-44.4,0.0,82.59,0.0,327.48,0.0,5.735,0.149,1.296,0.04,3.569,0.017
2022-02-01 11:59:25,r.088,magenta,M11,27,unknown,unknown,40.69,0.0,69.89,0.0,-44.7,0.0,82.97,0.0,327.4,0.0,5.9570000000000025,0.071,1.359,0.019,3.714,0.01
2022-02-01 12:00:03,y.078,yellow,Y01,27,unknown,unknown,91.13,0.0,-1.13,0.0,0.36,0.0,1.18,0.0,162.21,0.0,1.706,0.016,1.226,0.018000000000000002,3.691,0.005
2022-02-01 12:00:20,y.079,yellow,Y02,27,unknown,unknown,90.02,0.0,-2.44,0.0,9.63,0.0,9.93,0.0,104.19,0.0,1.754,0.043,1.155,0.031,3.397,0.009000000000000001
2022-02-01 12:00:38,y.080,yellow,Y03,27,unknown,unknown,88.52,0.0,-3.2,0.0,21.42,0.0,21.66,0.0,98.49,0.0,1.804,0.094,1.081,0.043,3.175,0.014
2022-02-01 12:00:54,y.081,yellow,Y04,27,unknown,unknown,86.76,0.0,-2.91,0.0,34.34,0.0,34.47,0.0,94.85,0.0,1.875,0.08900000000000001,1.045,0.049,3.013,0.023
2022-02-01 12:01:09,y.082,yellow,Y05,27,unknown,unknown,84.95,0.0,-1.75,0.0,46.14,0.0,46.17,0.0,92.17,0.0,1.733,0.128,0.956,0.061,2.667,0.026
2022-02-01 12:01:24,y.082,yellow,Y06,27,unknown,unknown,83.29,0.0,-0.04,0.0,56.8,0.0,56.8,0.0,90.04,0.0,1.254,0.069,0.823,0.031,2.255,0.015
2022-02-01 12:01:39,y.084,yellow,Y07,27,unknown,unknown,81.27,0.0,2.52,0.0,69.05,0.0,69.1,0.0,87.91,0.0,1.795,0.108,0.84,0.063,2.08,0.024
2022-02-01 12:01:53,y.085,yellow,Y08,27,unknown,unknown,78.2,0.0,6.55,0.0,84.65,0.0,84.91,0.0,85.58,0.0,3.1439999999999997,0.4,0.9690000000000001,0.08199999999999999,1.835,0.022000000000000002
2022-02-01 12:02:10,y.086,yellow,Y09,27,unknown,unknown,76.24,0.0,9.11,0.0,92.22,0.0,92.67,0.0,84.36,0.0,6.107,0.138,1.378,0.04,1.699,0.018000000000000002
2022-02-01 12:02:24,y.087,yellow,Y10,27,unknown,unknown,75.24,0.0,10.26,0.0,94.06,0.0,94.62,0.0,83.77,0.0,6.0710000000000015,0.38799999999999996,1.633,0.079,1.814,0.019
2022-02-01 12:02:40,y.088,yellow,Y11,27,unknown,unknown,74.4,0.0,11.12,0.0,94.78,0.0,95.43,0.0,83.31,0.0,8.012,0.07400000000000001,2.455,0.033,2.079,0.009000000000000001
2022-02-02 02:33:49,b.100,cyan,C01,50,unknown,unknown,92.09,0.0,-1.23,0.0,-3.11,0.0,3.34,0.0,248.36,0.0,2.18,0.071,1.361,0.046,5.178999999999999,0.022000000000000002
2022-02-02 02:34:04,b.101,cyan,C02,50,unknown,unknown,89.96,0.0,-5.1,0.0,-5.51,0.0,7.51,0.0,227.2,0.0,2.46,0.08900000000000001,1.755,0.055,5.086,0.028
2022-02-02 02:34:17,b.102,cyan,C03,50,unknown,unknown,86.13,0.0,-11.38,0.0,-9.52,0.0,14.84,0.0,219.91,0.0,2.31,0.05,1.546,0.027000000000000003,3.865,0.012
2022-02-02 02:40:14,b.103,cyan,C04,50,unknown,unknown,82.61,0.0,-16.87,0.0,-13.39,0.0,21.54,0.0,218.44,0.0,2.93,0.071,1.779,0.042,3.803,0.018000000000000002
2022-02-02 02:40:31,b.104,cyan,C05,50,unknown,unknown,78.86,0.0,-22.2,0.0,-17.47,0.0,28.25,0.0,218.2,0.0,2.835,0.17,1.714,0.114,3.397,0.043
2022-02-02 02:40:46,b.105,cyan,C06,50,unknown,unknown,75.16,0.0,-26.57,0.0,-21.22,0.0,34.0,0.0,218.61,0.0,2.508,0.118,1.618,0.07200000000000001,2.965,0.025
2022-02-02 02:41:01,b.106,cyan,C07,50,unknown,unknown,70.85,0.0,-30.77,0.0,-25.01,0.0,39.65,0.0,219.11,0.0,2.108,0.061,1.449,0.052000000000000005,2.316,0.013999999999999999
2022-02-02 02:41:18,b.107,cyan,C08,50,unknown,unknown,64.88,0.0,-35.37,0.0,-29.84,0.0,46.28,0.0,220.15,0.0,1.745,0.087,1.361,0.078,1.654,0.019
2022-02-02 02:41:34,b.108,cyan,C09,50,unknown,unknown,61.43,0.0,-37.21,0.0,-32.16,0.0,49.18,0.0,220.84,0.0,2.082,0.063,1.4280000000000002,0.06,1.47,0.013000000000000001
2022-02-02 02:41:51,b.109,cyan,C10,50,unknown,unknown,59.77,0.0,-37.48,0.0,-33.14,0.0,50.03,0.0,221.48,0.0,2.357,0.033,1.4409999999999998,0.028,1.284,0.006999999999999999
2022-02-02 02:42:09,b.110,cyan,C11,50,unknown,unknown,59.35,0.0,-37.19,0.0,-33.46,0.0,50.02,0.0,221.97,0.0,2.444,0.019,1.624,0.011000000000000001,1.3719999999999999,0.005
2022-02-02 02:53:55,w.010,white,GS1,50,unknown,unknown,91.94,0.0,-0.51,0.0,-2.74,0.0,2.78,0.0,259.36,0.0,1.628,0.008,1.029,0.006,4.157,0.005
2022-02-02 02:54:10,gy.028,grey,GS2,50,unknown,unknown,74.59,0.0,-1.3,0.0,1.26,0.0,1.81,0.0,135.76,0.0,3.575,0.159,2.7060000000000004,0.122,5.02,0.042
2022-02-02 02:54:27,gy.029,grey,GS3,50,unknown,unknown,48.67,0.0,-2.02,0.0,1.6,0.0,2.57,0.0,141.62,0.0,3.9,0.173,3.832,0.163,2.5810000000000004,0.02
2022-02-02 02:54:41,gy.030,grey,GS4,50,unknown,unknown,19.1,0.0,-0.6,0.0,0.87,0.0,1.06,0.0,124.72,0.0,3.5839999999999996,0.198,2.7039999999999997,0.196,0.8270000000000001,0.006999999999999999
2022-02-02 02:55:11,k.019,black,GS5,50,unknown,unknown,10.96,0.0,-0.62,0.0,-2.41,0.0,2.49,0.0,255.59,0.0,2.853,0.251,2.262,0.247,0.407,0.006
2022-02-02 02:55:26,k.020,black,GS6,50,unknown,unknown,10.92,0.0,-0.59,0.0,-2.45,0.0,2.52,0.0,256.39,0.0,3.174,0.376,2.546,0.4320000000000001,0.431,0.005
2022-02-02 02:42:50,r.100,magenta,M01,50,unknown,unknown,90.71,0.0,0.82,0.0,-3.92,0.0,4.0,0.0,281.83,0.0,1.695,0.035,1.224,0.021,3.732,0.008
2022-02-02 02:43:12,r.101,magenta,M02,50,unknown,unknown,87.23,0.0,6.24,0.0,-8.04,0.0,10.18,0.0,307.81,0.0,2.428,0.146,1.829,0.132,3.85,0.031
2022-02-02 02:43:25,r.102,magenta,M03,50,unknown,unknown,81.69,0.0,15.06,0.0,-14.38,0.0,20.82,0.0,316.31,0.0,2.573,0.149,1.6909999999999998,0.1,3.786,0.029
2022-02-02 02:43:39,r.103,magenta,M04,50,unknown,unknown,75.77,0.0,24.26,0.0,-20.53,0.0,31.78,0.0,319.76,0.0,3.395,0.252,2.101,0.16,4.113,0.039
2022-02-02 02:43:54,r.104,magenta,M05,50,unknown,unknown,69.88,0.0,32.92,0.0,-25.86,0.0,41.87,0.0,321.85,0.0,2.9730000000000003,0.245,1.967,0.157,3.764,0.03
2022-02-02 02:44:09,r.105,magenta,M06,50,unknown,unknown,64.3,0.0,40.87,0.0,-30.38,0.0,50.92,0.0,323.38,0.0,2.438,0.22699999999999998,1.806,0.16699999999999998,3.449,0.027999999999999997
2022-02-02 02:44:23,r.106,magenta,M07,50,unknown,unknown,57.38,0.0,50.42,0.0,-35.42,0.0,61.62,0.0,324.91,0.0,1.504,0.199,1.3119999999999998,0.182,2.939,0.024
2022-02-02 02:44:39,r.107,magenta,M08,50,unknown,unknown,49.12,0.0,61.34,0.0,-40.62,0.0,73.57,0.0,326.49,0.0,2.104,0.083,1.276,0.069,3.093,0.012
2022-02-02 02:44:53,r.108,magenta,M09,50,unknown,unknown,44.27,0.0,66.63,0.0,-42.88,0.0,79.23,0.0,327.23,0.0,3.468,0.068,1.114,0.086,3.5010000000000003,0.017
2022-02-02 02:45:08,r.109,magenta,M10,50,unknown,unknown,42.2,0.0,68.18,0.0,-43.63,0.0,80.95,0.0,327.39,0.0,4.203,0.149,1.276,0.068,3.905,0.017
2022-02-02 02:45:29,r.110,magenta,M11,50,unknown,unknown,42.05,0.0,67.86,0.0,-43.65,0.0,80.68,0.0,327.25,0.0,3.926,0.073,1.484,0.057,4.252,0.01
2022-02-02 02:46:11,y.100,yellow,Y01,50,unknown,unknown,91.33,0.0,-1.17,0.0,0.33,0.0,1.21,0.0,164.44,0.0,1.8980000000000001,0.015,1.344,0.018000000000000002,4.148,0.005
2022-02-02 02:46:27,y.101,yellow,Y02,50,unknown,unknown,90.18,0.0,-2.47,0.0,9.28,0.0,9.6,0.0,104.91,0.0,2.101,0.047,1.404,0.034,3.823,0.009000000000000001
2022-02-02 02:46:43,y.102,yellow,Y03,50,unknown,unknown,88.56,0.0,-3.24,0.0,21.28,0.0,21.52,0.0,98.65,0.0,1.9280000000000002,0.099,1.1520000000000001,0.045,3.293,0.013999999999999999
2022-02-02 02:46:58,y.103,yellow,Y04,50,unknown,unknown,87.0,0.0,-2.95,0.0,33.89,0.0,34.01,0.0,94.97,0.0,2.362,0.09,1.274,0.048,3.534,0.023
2022-02-02 02:50:23,y.104,yellow,Y05,50,unknown,unknown,85.28,0.0,-1.82,0.0,45.54,0.0,45.58,0.0,92.29,0.0,2.39,0.135,1.2409999999999999,0.06,3.263,0.026000000000000002
2022-02-02 02:50:40,y.105,yellow,Y06,50,unknown,unknown,83.62,0.0,-0.13,0.0,56.14,0.0,56.14,0.0,90.13,0.0,1.829,0.123,1.08,0.033,2.908,0.015
2022-02-02 02:50:56,y.106,yellow,Y07,50,unknown,unknown,81.59,0.0,2.22,0.0,67.47,0.0,67.5,0.0,88.12,0.0,1.4469999999999998,0.098,0.9840000000000001,0.067,2.484,0.024
2022-02-02 02:51:19,y.107,yellow,Y08,50,unknown,unknown,78.61,0.0,6.4,0.0,82.47,0.0,82.72,0.0,85.56,0.0,1.649,0.221,1.041,0.07400000000000001,2.319,0.022
2022-02-02 02:51:37,y.108,yellow,Y09,50,unknown,unknown,76.68,0.0,8.99,0.0,88.83,0.0,89.28,0.0,84.22,0.0,2.9730000000000003,0.13,1.114,0.059000000000000004,1.965,0.018000000000000002
2022-02-02 02:52:06,y.109,yellow,Y10,50,unknown,unknown,76.93,0.0,8.66,0.0,88.06,0.0,88.49,0.0,84.38,0.0,3.662,0.114,2.496,0.064,3.4160000000000004,0.019
2022-02-02 02:52:26,y.110,yellow,Y11,50,unknown,unknown,75.86,0.0,9.9,0.0,88.82,0.0,89.37,0.0,83.64,0.0,4.65,0.062,3.0210000000000004,0.037000000000000005,3.065,0.009000000000000001
2022-02-04 04:02:02,b.122,cyan,C01,95,unknown,unknown,93.06,0.0,-1.04,0.0,-2.28,0.0,2.51,0.0,245.53,0.0,3.21,0.07200000000000001,2.04,0.049,6.919,0.022
2022-02-04 04:02:38,b.123,cyan,C02,95,unknown,unknown,91.4,0.0,-4.42,0.0,-4.38,0.0,6.23,0.0,224.74,0.0,4.292,0.094,3.065,0.059000000000000004,7.855,0.027999999999999997
2022-02-04 04:02:51,b.124,cyan,C03,95,unknown,unknown,88.06,0.0,-10.63,0.0,-8.2,0.0,13.43,0.0,217.66,0.0,4.7189999999999985,0.057,3.084,0.033,7.275,0.012
2022-02-04 04:03:04,b.125,cyan,C04,95,unknown,unknown,84.56,0.0,-16.18,0.0,-12.07,0.0,20.18,0.0,216.72,0.0,5.3260000000000005,0.075,3.2769999999999997,0.046,6.972,0.018000000000000002
2022-02-04 04:03:17,b.126,cyan,C05,95,unknown,unknown,80.61,0.0,-21.43,0.0,-16.17,0.0,26.85,0.0,217.04,0.0,5.131,0.17,3.115,0.114,6.0360000000000005,0.043
2022-02-04 04:03:31,b.127,cyan,C06,95,unknown,unknown,76.6,0.0,-25.6,0.0,-19.85,0.0,32.39,0.0,217.8,0.0,4.678999999999999,0.126,2.8539999999999996,0.07200000000000001,4.968999999999999,0.025
2022-02-04 04:03:46,b.128,cyan,C07,95,unknown,unknown,72.34,0.0,-29.91,0.0,-23.99,0.0,38.34,0.0,218.73,0.0,4.086,0.06,2.676,0.051,4.22,0.014
2022-02-04 04:04:02,b.129,cyan,C08,95,unknown,unknown,67.16,0.0,-33.81,0.0,-28.23,0.0,44.05,0.0,219.86,0.0,4.485,0.085,3.2680000000000002,0.078,4.213,0.019
2022-02-04 04:04:15,b.130,cyan,C09,95,unknown,unknown,63.7,0.0,-35.32,0.0,-30.64,0.0,46.76,0.0,220.94,0.0,4.1610000000000005,0.07200000000000001,3.282,0.065,3.734,0.013
2022-02-04 04:04:28,b.131,cyan,C10,95,unknown,unknown,61.98,0.0,-35.64,0.0,-31.57,0.0,47.61,0.0,221.53,0.0,3.992,0.035,3.201,0.032,3.375,0.006999999999999999
2022-02-04 04:04:48,b.132,cyan,C11,95,unknown,unknown,61.35,0.0,-35.6,0.0,-31.96,0.0,47.84,0.0,221.92,0.0,4.062,0.021,3.263,0.011,3.314,0.005
2022-02-04 04:18:56,w.012,white,GS1,95,unknown,unknown,93.16,0.0,-0.57,0.0,-1.83,0.0,1.91,0.0,252.83,0.0,2.9210000000000003,0.008,1.8780000000000001,0.006999999999999999,6.224,0.005
2022-02-04 04:19:09,gy.034,grey,GS2,95,unknown,unknown,75.95,0.0,-0.54,0.0,2.01,0.0,2.08,0.0,104.93,0.0,5.124,0.157,3.999,0.13,7.0820000000000025,0.042
2022-02-04 04:19:20,gy.035,grey,GS3,95,unknown,unknown,49.48,0.0,-1.67,0.0,2.06,0.0,2.65,0.0,128.96,0.0,4.743,0.174,4.63,0.165,3.259,0.02
2022-02-04 04:19:32,gy.036,grey,GS4,95,unknown,unknown,20.28,0.0,-0.36,0.0,0.09,0.0,0.37,0.0,165.51,0.0,4.439,0.168,3.0780000000000003,0.13,1.1840000000000002,0.006999999999999999
2022-02-04 04:19:46,k.023,black,GS5,95,unknown,unknown,8.27,0.0,-0.63,0.0,-3.83,0.0,3.89,0.0,260.65,0.0,3.448,0.295,3.116,0.28600000000000003,0.29100000000000004,0.006
2022-02-04 04:21:09,k.024,black,GS6,95,unknown,unknown,18.5,0.0,-0.33,0.0,-1.52,0.0,1.55,0.0,257.82,0.0,9.917,0.093,6.495,0.107,1.714,0.005
2022-02-04 04:07:55,r.122,magenta,M01,95,unknown,unknown,92.53,0.0,0.79,0.0,-2.9,0.0,3.01,0.0,285.25,0.0,3.6660000000000004,0.036000000000000004,2.447,0.024,7.026,0.008
2022-02-04 04:08:06,r.123,magenta,M02,95,unknown,unknown,89.24,0.0,6.25,0.0,-7.05,0.0,9.42,0.0,311.57,0.0,4.474,0.138,3.0010000000000003,0.1,7.454,0.031
2022-02-04 04:08:19,r.124,magenta,M03,95,unknown,unknown,83.76,0.0,14.78,0.0,-13.31,0.0,19.89,0.0,318.0,0.0,4.765,0.141,3.088,0.09300000000000001,7.166,0.028999999999999998
2022-02-04 04:08:30,r.125,magenta,M04,95,unknown,unknown,77.72,0.0,23.64,0.0,-19.33,0.0,30.53,0.0,320.73,0.0,5.644,0.237,3.554,0.158,6.8889999999999985,0.039
2022-02-04 04:08:42,r.126,magenta,M05,95,unknown,unknown,72.04,0.0,32.14,0.0,-24.66,0.0,40.51,0.0,322.5,0.0,5.4460000000000015,0.22899999999999998,3.65,0.156,6.734,0.03
