	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    46 	b.040_CAL02-C07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:25:19	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	70,70	-31,77	-25,80	40,93	219,08	0,00	0,00	0,00	0,00	22,19	35,75	53,73	64,88	69,58	70,85	71,38	71,70	70,89	69,32	67,19	64,39	60,35	55,66	50,29	43,91	37,31	31,40	25,42	19,71	15,13	12,06	10,53	9,70	8,98	8,76	9,27	10,88	14,01	18,59	24,28	30,38	37,05	43,66	50,99
    47 	b.041_CAL02-C08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:25:29	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	68,76	-32,15	-28,20	42,77	221,25	0,00	0,00	0,00	0,00	24,10	36,00	51,94	62,79	68,04	69,80	70,82	71,14	70,29	68,45	65,96	62,47	57,95	52,72	46,65	39,87	33,14	27,25	21,55	16,40	12,60	10,32	9,41	9,03	8,62	8,56	8,89	10,11	12,29	15,75	20,57	25,91	32,13	38,54	46,19
    47 	b.041_CAL02-C08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:25:29	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	64,95	-35,95	-30,27	47,00	220,10	0,00	0,00	0,00	0,00	18,91	30,83	46,82	57,72	63,03	64,83	65,87	66,23	65,39	63,56	61,07	57,56	53,00	47,74	41,64	34,83	28,07	22,17	16,45	11,30	7,49	5,20	4,31	3,94	3,56	3,53	3,90	5,16	7,38	10,90	15,79	21,19	27,47	33,92	41,62
    48 	b.042_CAL02-C09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:25:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	65,65	-33,06	-30,16	44,75	222,37	0,00	0,00	0,00	0,00	22,65	33,10	47,81	58,36	63,89	66,04	67,35	67,65	66,82	64,87	62,00	58,27	53,62	48,04	41,64	34,80	28,14	22,51	17,17	12,64	9,55	7,66	7,10	6,95	6,78	6,76	7,03	7,81	9,55	12,42	16,40	21,14	26,98	33,15	40,70
    48 	b.042_CAL02-C09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:25:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	61,46	-37,62	-32,61	49,79	220,92	0,00	0,00	0,00	0,00	17,38	27,86	42,60	53,20	58,77	60,97	62,31	62,66	61,85	59,91	57,03	53,28	48,59	42,99	36,56	29,69	23,00	17,35	12,00	7,47	4,37	2,48	1,93	1,80	1,66	1,67	1,98	2,80	4,59	7,51	11,55	16,34	22,23	28,44	36,02
    49 	b.043_CAL02-C10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:25:50	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	64,01	-33,30	-31,03	45,52	222,98	0,00	0,00	0,00	0,00	21,61	31,32	45,61	55,78	61,61	64,01	65,26	65,86	64,93	62,82	59,90	56,05	51,24	45,54	39,06	32,24	25,75	20,20	15,14	10,97	8,12	6,71	6,26	6,19	6,04	6,06	6,26	7,02	8,38	10,85	14,49	18,89	24,45	30,42	37,93
    49 	b.043_CAL02-C10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:25:50	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	59,70	-38,14	-33,69	50,89	221,45	0,00	0,00	0,00	0,00	16,47	26,20	40,53	50,75	56,61	59,04	60,31	60,94	60,03	57,92	54,99	51,13	46,28	40,55	34,05	27,20	20,68	15,12	10,04	5,86	3,02	1,61	1,16	1,11	0,98	1,03	1,25	2,04	3,45	5,96	9,66	14,11	19,71	25,73	33,27
    50 	b.044_CAL02-C11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:26:02	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	63,27	-33,18	-31,48	45,74	223,50	0,00	0,00	0,00	0,00	21,43	30,95	44,56	54,75	60,47	63,32	64,45	65,03	63,99	62,02	58,95	54,92	50,02	44,33	37,96	31,03	24,63	19,26	14,32	10,33	7,64	6,38	5,98	5,93	5,79	5,84	6,02	6,68	7,93	10,18	13,54	17,78	23,13	28,98	36,39
    50 	b.044_CAL02-C11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:26:02	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	58,83	-38,23	-34,27	51,35	221,88	0,00	0,00	0,00	0,00	16,26	25,80	39,44	49,68	55,43	58,31	59,46	60,07	59,05	57,08	54,02	49,96	45,02	39,30	32,90	25,95	19,51	14,13	9,17	5,17	2,48	1,22	0,83	0,80	0,68	0,76	0,97	1,66	2,96	5,25	8,66	12,96	18,36	24,26	31,70
    51 	r.034_CAL02-M01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:26:44	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,34	0,96	-3,35	3,49	286,06	0,00	0,00	0,00	0,00	34,43	54,22	78,52	90,65	92,81	91,39	90,41	89,84	88,64	87,56	86,42	85,16	83,97	82,90	82,39	81,91	81,37	81,51	81,99	82,37	83,22	83,90	84,69	85,74	86,66	87,86	89,08	90,41	91,56	92,78	93,50	94,10	94,66	95,06	95,38
    51 	r.034_CAL02-M01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:26:44	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,19	1,04	-3,28	3,44	287,61	0,00	0,00	0,00	0,00	29,04	48,87	73,23	85,43	87,64	86,29	85,34	84,84	83,67	82,62	81,50	80,26	79,07	78,02	77,52	77,07	76,54	76,71	77,21	77,62	78,50	79,20	80,04	81,11	82,07	83,31	84,57	85,93	87,12	88,36	89,12	89,73	90,30	90,73	91,04
    52 	r.035_CAL02-M02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:26:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,03	6,39	-7,54	9,88	310,31	0,00	0,00	0,00	0,00	34,42	53,84	77,80	89,66	91,80	90,03	88,35	86,99	84,63	82,05	79,42	76,63	74,22	72,34	71,22	70,50	70,62	72,43	75,02	77,64	80,22	82,10	83,62	85,00	86,31	87,61	88,91	90,27	91,59	92,74	93,46	94,13	94,69	95,16	95,42
    52 	r.035_CAL02-M02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:26:55	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,75	6,75	-7,72	10,25	311,17	0,00	0,00	0,00	0,00	29,18	48,64	72,66	84,58	86,77	85,05	83,41	82,09	79,75	77,17	74,55	71,76	69,33	67,46	66,35	65,65	65,78	67,62	70,24	72,90	75,52	77,44	79,01	80,44	81,79	83,13	84,46	85,85	87,19	88,39	89,13	89,83	90,40	90,88	91,16
    53 	r.036_CAL02-M03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:27:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,52	14,91	-13,80	20,32	317,22	0,00	0,00	0,00	0,00	33,76	52,76	76,31	87,70	89,02	86,60	83,89	81,01	76,90	72,31	67,79	63,10	59,69	57,21	55,53	54,65	55,44	58,71	63,71	69,23	74,36	78,04	80,97	83,30	84,85	86,73	88,14	89,64	90,98	92,32	93,11	93,83	94,37	94,79	95,09
    53 	r.036_CAL02-M03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:27:08	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,90	15,79	-14,34	21,33	317,77	0,00	0,00	0,00	0,00	28,38	47,41	71,03	82,48	83,85	81,49	78,80	75,96	71,86	67,28	62,77	58,06	54,64	52,15	50,48	49,62	50,43	53,73	58,78	64,35	69,52	73,26	76,25	78,62	80,22	82,15	83,60	85,14	86,50	87,89	88,71	89,47	90,04	90,48	90,82
    54 	r.037_CAL02-M04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:27:18	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,42	23,25	-19,21	30,16	320,44	0,00	0,00	0,00	0,00	33,13	51,52	73,57	83,27	83,85	80,57	76,72	72,50	66,82	61,12	55,58	49,91	46,18	43,49	41,67	40,85	41,88	45,68	52,28	59,76	66,86	72,51	76,77	79,95	82,32	84,35	86,18	87,66	89,17	90,45	91,18	91,84	92,49	93,00	93,27
    54 	r.037_CAL02-M04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:27:18	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,43	24,81	-20,18	31,98	320,88	0,00	0,00	0,00	0,00	27,86	46,28	68,38	78,13	78,75	75,52	71,67	67,50	61,82	56,12	50,57	44,89	41,14	38,44	36,62	35,81	36,86	40,69	47,34	54,88	62,02	67,73	72,07	75,31	77,74	79,82	81,70	83,21	84,75	86,08	86,83	87,51	88,17	88,69	88,97
    55 	r.038_CAL02-M05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:27:30	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,50	31,24	-24,21	39,52	322,22	0,00	0,00	0,00	0,00	32,19	49,81	71,09	80,95	81,13	77,08	72,11	66,58	59,65	52,73	46,15	40,13	36,13	33,45	31,80	31,01	32,22	36,50	43,70	52,34	61,22	68,65	74,38	78,94	82,07	84,77	86,75	88,64	90,32	91,79	92,68	93,54	94,24	94,72	94,99
    55 	r.038_CAL02-M05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:27:30	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	70,54	33,33	-25,51	41,97	322,57	0,00	0,00	0,00	0,00	27,61	45,25	66,57	76,46	76,67	72,64	67,68	62,18	55,24	48,32	41,71	35,68	31,65	28,95	27,30	26,52	27,75	32,06	39,30	47,99	56,94	64,42	70,23	74,85	78,03	80,78	82,81	84,73	86,45	87,94	88,84	89,71	90,42	90,91	91,18
    56 	r.039_CAL02-M06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:27:41	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	68,19	38,21	-28,19	47,48	323,59	0,00	0,00	0,00	0,00	31,73	48,14	67,96	76,52	76,08	71,19	65,26	58,92	51,29	44,02	37,20	31,15	27,45	25,02	23,50	22,93	23,93	28,07	35,31	44,51	54,32	63,11	70,24	75,75	79,65	82,99	85,32	87,51	89,30	90,87	91,89	92,75	93,40	93,98	94,31
    56 	r.039_CAL02-M06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:27:41	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	64,37	41,56	-30,18	51,36	324,01	0,00	0,00	0,00	0,00	26,50	42,95	62,82	71,42	71,03	66,17	60,27	53,94	46,31	39,03	32,20	26,13	22,41	19,96	18,44	17,87	18,88	23,06	30,35	39,61	49,46	58,35	65,54	71,12	75,10	78,49	80,89	83,12	84,94	86,59	87,62	88,51	89,18	89,78	90,13
    57 	r.040_CAL02-M07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:27:52	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	62,24	45,96	-32,37	56,22	324,84	0,00	0,00	0,00	0,00	30,58	45,94	64,03	71,55	70,17	64,73	57,86	50,57	42,40	34,91	28,27	22,45	19,20	17,23	16,08	15,56	16,57	20,16	26,86	36,13	46,64	56,63	65,15	72,17	77,09	81,12	84,12	86,67	88,70	90,48	91,54	92,49	93,33	93,88	94,30
    57 	r.040_CAL02-M07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:27:52	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,55	51,04	-35,27	62,04	325,35	0,00	0,00	0,00	0,00	25,09	40,49	58,63	66,21	64,87	59,48	52,62	45,37	37,18	29,69	23,05	17,21	13,94	11,95	10,79	10,28	11,30	14,92	21,67	30,99	41,57	51,62	60,22	67,32	72,33	76,43	79,49	82,10	84,19	86,01	87,11	88,08	88,94	89,49	89,92
    58 	r.041_CAL02-M08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:28:03	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	54,58	54,35	-36,31	65,36	326,26	0,00	0,00	0,00	0,00	28,51	41,94	57,34	63,57	61,57	55,21	47,52	39,75	31,55	24,25	18,44	13,59	11,25	10,00	9,42	9,06	9,70	12,25	17,66	26,14	36,53	47,28	57,47	65,99	72,30	77,47	81,14	84,15	86,67	88,72	90,11	91,23	92,12	92,86	93,35
    58 	r.041_CAL02-M08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:28:03	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,72	62,26	-40,61	74,33	326,88	0,00	0,00	0,00	0,00	23,10	36,55	51,99	58,27	56,30	49,99	42,31	34,57	26,38	19,08	13,26	8,40	6,04	4,78	4,18	3,81	4,47	7,03	12,49	21,02	31,46	42,28	52,55	61,14	67,53	72,77	76,52	79,58	82,16	84,25	85,68	86,83	87,75	88,50	89,01
    59 	r.042_CAL02-M09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:28:14	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	50,52	57,85	-37,66	69,03	326,93	0,00	0,00	0,00	0,00	26,95	39,20	53,39	58,82	56,42	49,82	42,00	33,95	25,96	19,15	13,99	9,89	8,19	7,37	6,96	6,81	7,22	9,10	13,51	21,10	31,28	42,21	52,77	61,95	68,78	74,32	78,28	81,68	84,47	86,87	88,50	89,83	91,06	91,91	92,48
    59 	r.042_CAL02-M09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:28:14	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	43,88	67,75	-42,96	80,22	327,62	0,00	0,00	0,00	0,00	21,69	33,95	48,18	53,63	51,25	44,68	36,88	28,84	20,86	14,05	8,89	4,77	3,05	2,21	1,79	1,63	2,05	3,94	8,38	16,02	26,24	37,24	47,86	57,12	64,03	69,64	73,68	77,13	79,98	82,42	84,09	85,46	86,71	87,58	88,16
    60 	r.043_CAL02-M10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:28:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,79	58,57	-38,17	69,91	326,91	0,00	0,00	0,00	0,00	26,28	38,09	51,84	56,85	54,12	47,57	39,57	31,67	23,74	17,16	12,33	8,64	7,23	6,62	6,33	6,15	6,49	8,03	11,92	19,03	28,93	39,68	50,25	59,28	66,06	71,52	75,45	78,92	82,07	84,82	86,90	88,48	89,92	91,00	91,80
    60 	r.043_CAL02-M10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:28:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	41,66	69,60	-44,07	82,38	327,66	0,00	0,00	0,00	0,00	21,02	32,83	46,61	51,65	48,94	42,42	34,43	26,54	18,62	12,03	7,20	3,49	2,04	1,42	1,11	0,93	1,28	2,82	6,74	13,89	23,85	34,66	45,30	54,41	61,27	66,80	70,81	74,33	77,53	80,33	82,45	84,06	85,52	86,61	87,43
    61 	r.044_CAL02-M11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:28:45	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	48,23	58,73	-38,54	70,24	326,73	0,00	0,00	0,00	0,00	26,41	38,00	51,21	56,34	53,63	47,04	39,12	31,10	23,16	16,65	11,85	8,36	6,94	6,31	6,05	5,92	6,35	7,73	11,51	18,48	28,15	38,84	49,23	58,12	64,85	70,06	73,91	77,47	80,73	83,70	86,09	87,93	89,44	90,62	91,55
    61 	r.044_CAL02-M11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:28:45	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	41,15	69,72	-44,46	82,69	327,48	0,00	0,00	0,00	0,00	21,25	32,86	46,09	51,26	48,57	42,00	34,10	26,09	18,16	11,66	6,85	3,34	1,90	1,25	0,98	0,83	1,26	2,64	6,45	13,45	23,17	33,92	44,36	53,34	60,14	65,42	69,33	72,96	76,26	79,29	81,72	83,60	85,13	86,33	87,28
    62 	y.034_CAL02-Y01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:29:18	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,86	-0,98	0,89	1,33	137,83	0,00	0,00	0,00	0,00	33,49	52,01	74,58	85,19	87,07	85,68	85,24	85,70	85,90	86,18	86,34	86,19	85,73	85,32	85,15	84,83	84,18	83,96	83,66	83,56	83,86	84,42	84,99	86,02	86,77	88,01	89,16	90,43	91,69	92,80	93,52	94,18	94,73	95,16	95,40
    62 	y.034_CAL02-Y01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:29:18	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,76	-0,97	1,11	1,47	131,09	0,00	0,00	0,00	0,00	28,34	46,87	69,47	80,12	82,02	80,65	80,26	80,75	80,99	81,29	81,48	81,35	80,88	80,49	80,34	80,04	79,40	79,22	78,94	78,88	79,20	79,79	80,38	81,47	82,24	83,51	84,69	85,98	87,27	88,39	89,14	89,83	90,40	90,86	91,12
    63 	y.035_CAL02-Y02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:29:30	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,80	-2,27	9,94	10,20	102,87	0,00	0,00	0,00	0,00	31,40	46,64	63,28	70,24	70,71	69,58	70,01	72,37	75,19	78,02	80,31	82,35	83,19	83,69	83,92	83,83	83,53	83,45	83,21	83,28	83,72	84,13	84,79	85,82	86,55	87,96	88,99	90,27	91,55	92,73	93,38	94,05	94,59	95,09	95,34
    63 	y.035_CAL02-Y02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:29:30	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,62	-2,34	10,66	10,92	102,38	0,00	0,00	0,00	0,00	25,94	41,23	57,93	64,96	65,49	64,43	64,89	67,34	70,19	73,06	75,38	77,44	78,29	78,81	79,05	78,98	78,68	78,62	78,40	78,51	78,98	79,43	80,14	81,19	81,96	83,43	84,50	85,81	87,12	88,32	88,99	89,67	90,22	90,73	90,98
    64 	y.036_CAL02-Y03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:29:43	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,79	-2,70	21,09	21,26	97,29	0,00	0,00	0,00	0,00	28,45	39,10	50,05	53,22	52,65	51,71	52,67	56,23	61,02	66,21	70,92	75,32	77,89	79,61	80,56	80,93	80,85	81,03	81,46	81,85	82,41	82,93	83,53	84,47	85,32	86,47	87,55	88,77	89,91	91,15	91,72	92,33	92,88	93,40	93,63
    64 	y.036_CAL02-Y03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:29:43	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,53	-2,78	22,61	22,78	97,01	0,00	0,00	0,00	0,00	23,06	33,72	44,70	47,91	47,38	46,46	47,48	51,10	55,94	61,18	65,93	70,37	72,97	74,71	75,70	76,08	76,03	76,24	76,69	77,11	77,68	78,24	78,87	79,85	80,75	81,94	83,03	84,28	85,45	86,74	87,34	87,99	88,55	89,07	89,31
    65 	y.037_CAL02-Y04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:29:57	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,69	-2,51	32,74	32,84	94,38	0,00	0,00	0,00	0,00	24,82	31,87	38,65	39,72	38,95	38,19	39,57	43,71	49,65	56,34	62,81	69,46	74,00	77,11	79,15	80,39	80,92	81,57	81,86	82,21	82,91	83,57	84,22	85,27	86,06	87,34	88,39	89,71	91,01	92,05	92,90	93,50	94,12	94,62	94,90
    65 	y.037_CAL02-Y04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:29:57	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,36	-2,56	35,34	35,43	94,14	0,00	0,00	0,00	0,00	19,29	26,37	33,19	34,31	33,59	32,86	34,29	38,48	44,48	51,21	57,73	64,42	69,00	72,14	74,23	75,49	76,05	76,75	77,06	77,45	78,17	78,87	79,54	80,64	81,47	82,78	83,86	85,22	86,53	87,63	88,50	89,15	89,79	90,31	90,61
    66 	y.038_CAL02-Y05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:30:10	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,94	-1,35	43,23	43,25	91,79	0,00	0,00	0,00	0,00	21,22	25,44	29,00	29,06	27,97	27,50	28,84	32,91	39,25	46,64	54,32	62,30	68,31	72,86	75,88	77,82	78,89	79,85	80,74	81,29	82,12	82,74	83,58	84,66	85,48	86,77	87,94	89,14	90,53	91,55	92,49	93,16	93,79	94,32	94,63
    66 	y.038_CAL02-Y05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:30:10	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,53	-1,31	47,06	47,08	91,60	0,00	0,00	0,00	0,00	15,81	20,05	23,66	23,75	22,72	22,28	23,63	27,76	34,11	41,53	49,25	57,27	63,30	67,89	70,94	72,92	74,02	75,02	75,95	76,54	77,40	78,06	78,94	80,05	80,92	82,23	83,44	84,67	86,09	87,13	88,09	88,78	89,43	89,96	90,29
    67 	y.039_CAL02-Y06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:30:25	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,17	0,60	51,99	51,99	89,34	0,00	0,00	0,00	0,00	17,94	20,52	22,15	21,39	20,39	19,97	21,24	24,94	31,01	38,73	46,88	55,62	62,69	68,14	71,94	74,42	76,17	77,89	79,36	80,40	81,32	82,16	82,95	84,03	84,85	86,23	87,26	88,62	89,90	91,15	91,89	92,61	93,27	93,79	94,05
    67 	y.039_CAL02-Y06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:30:25	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	83,71	0,75	57,33	57,34	89,25	0,00	0,00	0,00	0,00	12,75	15,33	16,97	16,21	15,24	14,83	16,13	19,84	25,95	33,71	41,89	50,66	57,76	63,23	67,07	69,59	71,39	73,14	74,65	75,74	76,68	77,57	78,39	79,51	80,36	81,77	82,84	84,22	85,53	86,79	87,54	88,28	88,94	89,46	89,73
    68 	y.040_CAL02-Y07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:30:37	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,41	2,59	61,34	61,40	87,58	0,00	0,00	0,00	0,00	14,62	15,71	15,98	14,92	14,07	13,72	14,89	18,00	23,65	31,02	39,37	48,93	56,92	63,61	68,52	71,80	74,00	76,06	77,76	78,95	80,20	81,07	82,02	83,11	84,01	85,32	86,43	87,73	89,12	90,31	91,14	91,79	92,50	93,17	93,51
    68 	y.040_CAL02-Y07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:30:37	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,80	2,84	69,42	69,48	87,66	0,00	0,00	0,00	0,00	9,17	10,29	10,60	9,58	8,77	8,47	9,65	12,82	18,50	25,89	34,27	43,87	51,89	58,60	63,54	66,87	69,10	71,19	72,93	74,16	75,45	76,36	77,35	78,47	79,42	80,77	81,92	83,24	84,66	85,89	86,73	87,41	88,14	88,82	89,16
    69 	y.041_CAL02-Y08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:30:49	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,34	6,73	72,24	72,55	84,68	0,00	0,00	0,00	0,00	10,63	10,43	9,72	8,74	8,18	8,07	8,67	10,79	15,20	21,58	29,55	39,25	48,08	55,71	61,62	65,80	68,80	71,79	74,26	76,15	77,72	78,94	79,99	81,24	82,15	83,41	84,62	85,87	87,30	88,49	89,41	90,21	91,03	91,70	92,15
    69 	y.041_CAL02-Y08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:30:49	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,57	7,28	85,94	86,25	85,16	0,00	0,00	0,00	0,00	5,33	5,15	4,45	3,50	2,97	2,87	3,50	5,64	10,08	16,48	24,47	34,20	43,04	50,69	56,64	60,86	63,91	66,96	69,46	71,39	73,01	74,27	75,34	76,63	77,59	78,87	80,11	81,38	82,85	84,06	85,01	85,84	86,67	87,36	87,82
