	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    24 	b.054_BW3-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:14:35	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	32,67	5,78	-44,15	44,53	277,46	0,00	0,00	0,00	0,00	13,35	16,18	19,99	24,48	27,90	29,90	29,96	28,26	25,03	20,94	16,58	12,15	8,77	6,18	4,50	3,43	2,90	2,65	2,51	2,48	2,51	2,72	3,21	4,10	5,42	7,26	9,50	12,50	16,13	20,64	26,12	32,26	39,60	47,15	55,71
    24 	b.054_BW3-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:14:35	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	32,81	5,74	-44,16	44,53	277,40	0,00	0,00	0,00	0,00	13,48	16,31	20,13	24,62	28,05	30,07	30,13	28,42	25,18	21,08	16,71	12,25	8,86	6,26	4,55	3,47	2,93	2,68	2,53	2,50	2,53	2,75	3,26	4,15	5,49	7,36	9,62	12,64	16,29	20,83	26,32	32,47	39,81	47,36	55,92
    25 	b.055_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:15:05	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,37	-7,10	-28,68	29,55	256,09	0,00	0,00	0,00	0,00	15,63	16,89	17,96	19,02	20,21	21,42	21,88	21,24	20,09	18,72	16,81	14,50	12,18	9,95	8,12	6,57	5,37	4,41	3,73	3,42	3,38	3,60	3,98	4,63	5,57	6,90	8,51	10,46	12,68	15,25	18,30	21,43	25,18	29,09	34,21
    25 	b.055_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:15:05	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,46	-7,11	-28,68	29,55	256,08	0,00	0,00	0,00	0,00	15,72	16,98	18,05	19,10	20,30	21,51	21,97	21,34	20,18	18,81	16,90	14,58	12,25	10,01	8,17	6,61	5,40	4,44	3,75	3,45	3,41	3,63	4,01	4,67	5,62	6,97	8,60	10,57	12,80	15,38	18,45	21,58	25,34	29,26	34,37
    26 	b.056_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:15:17	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,85	-7,31	-28,87	29,78	255,80	0,00	0,00	0,00	0,00	16,05	17,41	18,45	19,51	20,77	21,96	22,43	21,84	20,60	19,24	17,31	14,94	12,53	10,24	8,37	6,80	5,53	4,54	3,84	3,51	3,47	3,67	4,07	4,73	5,69	7,07	8,62	10,80	12,95	15,58	18,58	21,77	25,58	29,54	34,66
    26 	b.056_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:15:17	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,96	-7,34	-28,84	29,76	255,72	0,00	0,00	0,00	0,00	16,12	17,47	18,52	19,58	20,85	22,05	22,52	21,93	20,69	19,34	17,41	15,02	12,60	10,31	8,43	6,85	5,57	4,58	3,87	3,54	3,50	3,70	4,10	4,78	5,74	7,13	8,70	10,89	13,05	15,71	18,72	21,93	25,73	29,71	34,82
    27 	b.057_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:15:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,48	-7,05	-28,77	29,62	256,24	0,00	0,00	0,00	0,00	15,99	17,19	18,11	19,18	20,33	21,60	22,03	21,39	20,17	18,79	16,92	14,59	12,23	10,01	8,18	6,62	5,41	4,45	3,76	3,45	3,43	3,63	4,01	4,66	5,58	6,94	8,50	10,47	12,67	15,18	18,19	21,32	25,02	28,87	33,92
    27 	b.057_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:15:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,58	-7,08	-28,77	29,63	256,17	0,00	0,00	0,00	0,00	16,07	17,26	18,19	19,26	20,41	21,69	22,13	21,49	20,26	18,89	17,02	14,67	12,31	10,07	8,23	6,66	5,44	4,48	3,79	3,47	3,45	3,65	4,04	4,70	5,63	6,99	8,57	10,55	12,77	15,30	18,32	21,46	25,18	29,05	34,10
    28 	b.058_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:16:06	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,45	1,74	-35,34	35,39	272,82	0,00	0,00	0,00	0,00	11,28	12,80	15,61	20,80	26,27	28,68	27,74	25,12	21,68	18,44	15,55	12,87	10,57	8,63	7,37	6,38	5,42	4,57	4,15	4,19	4,27	4,14	3,91	4,07	4,98	7,25	11,46	18,48	27,64	37,69	47,50	55,41	62,25	67,93	73,44
    28 	b.058_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:16:06	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,63	1,69	-35,30	35,34	272,75	0,00	0,00	0,00	0,00	11,38	12,91	15,74	20,95	26,43	28,85	27,92	25,31	21,86	18,61	15,71	13,01	10,69	8,73	7,46	6,46	5,49	4,63	4,20	4,25	4,32	4,20	3,97	4,15	5,10	7,43	11,68	18,75	27,96	38,06	47,91	55,85	62,71	68,39	73,90
    29 	b.059_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:16:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,03	1,70	-35,12	35,16	272,77	0,00	0,00	0,00	0,00	10,91	12,40	15,17	20,26	25,69	28,05	27,17	24,56	21,21	17,99	15,17	12,55	10,32	8,42	7,19	6,23	5,29	4,46	4,06	4,10	4,15	4,02	3,79	3,93	4,84	6,99	11,13	17,88	26,84	36,76	46,51	54,35	61,19	66,87	72,34
    29 	b.059_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:16:21	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,19	1,69	-35,09	35,13	272,75	0,00	0,00	0,00	0,00	11,02	12,51	15,29	20,39	25,82	28,20	27,33	24,71	21,36	18,13	15,31	12,67	10,42	8,50	7,26	6,29	5,34	4,51	4,10	4,14	4,19	4,07	3,86	4,02	4,95	7,15	11,34	18,13	27,14	37,11	46,90	54,76	61,62	67,32	72,77
    30 	b.060_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:16:34	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,73	2,03	-35,26	35,32	273,29	0,00	0,00	0,00	0,00	10,92	12,33	15,05	20,09	25,50	27,91	26,94	24,26	20,93	17,65	14,87	12,31	10,10	8,24	7,05	6,11	5,19	4,39	3,98	4,03	4,10	3,93	3,72	3,87	4,72	6,86	10,93	17,67	26,52	36,52	46,26	54,11	61,01	66,56	72,10
    30 	b.060_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:16:34	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,88	1,99	-35,22	35,28	273,24	0,00	0,00	0,00	0,00	10,99	12,41	15,14	20,19	25,61	28,03	27,07	24,39	21,06	17,77	14,99	12,40	10,19	8,32	7,11	6,17	5,24	4,44	4,03	4,07	4,14	3,96	3,77	3,94	4,81	7,00	11,12	17,89	26,78	36,84	46,61	54,48	61,40	66,97	72,49
