	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    24 	b.024_BW3-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:05:59	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	33,32	5,09	-44,05	44,34	276,59	0,00	0,00	0,00	0,00	13,57	16,38	20,36	24,85	28,54	30,55	30,70	29,03	25,82	21,71	17,24	12,75	9,26	6,53	4,74	3,61	3,04	2,76	2,61	2,58	2,60	2,81	3,33	4,25	5,63	7,52	9,88	12,87	16,60	21,15	26,70	32,90	40,34	47,89	56,48
    24 	b.024_BW3-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:05:59	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	33,42	5,04	-44,05	44,34	276,52	0,00	0,00	0,00	0,00	13,64	16,45	20,44	24,95	28,66	30,68	30,82	29,16	25,95	21,83	17,35	12,84	9,34	6,59	4,78	3,64	3,06	2,77	2,62	2,58	2,61	2,83	3,37	4,31	5,70	7,61	10,01	13,00	16,76	21,32	26,88	33,08	40,52	48,08	56,64
    25 	b.025_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:06:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,46	-7,06	-28,76	29,62	256,20	0,00	0,00	0,00	0,00	15,67	17,00	18,08	19,11	20,35	21,58	21,99	21,38	20,22	18,82	16,94	14,61	12,21	9,99	8,13	6,61	5,39	4,43	3,76	3,44	3,41	3,62	4,01	4,65	5,61	6,97	8,56	10,58	12,95	15,54	18,62	21,90	25,78	29,84	35,12
    25 	b.025_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:06:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,51	-7,07	-28,82	29,68	256,21	0,00	0,00	0,00	0,00	15,74	17,06	18,15	19,18	20,43	21,65	22,06	21,46	20,30	18,89	17,01	14,67	12,26	10,02	8,15	6,62	5,39	4,42	3,76	3,44	3,40	3,62	4,02	4,68	5,65	7,03	8,64	10,67	13,06	15,68	18,77	22,06	25,96	30,04	35,32
    26 	b.026_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:06:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,56	-7,15	-28,77	29,65	256,04	0,00	0,00	0,00	0,00	15,92	17,23	18,20	19,20	20,47	21,65	22,07	21,47	20,34	18,88	17,05	14,69	12,31	10,09	8,20	6,66	5,42	4,45	3,76	3,46	3,43	3,64	4,03	4,67	5,62	6,99	8,55	10,61	12,96	15,53	18,51	21,72	25,50	29,53	34,65
    26 	b.026_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:06:39	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,67	-7,22	-28,77	29,66	255,91	0,00	0,00	0,00	0,00	15,98	17,29	18,28	19,28	20,56	21,75	22,16	21,58	20,44	18,99	17,16	14,79	12,40	10,16	8,26	6,71	5,45	4,47	3,78	3,47	3,44	3,66	4,06	4,71	5,67	7,06	8,64	10,71	13,08	15,67	18,67	21,89	25,70	29,75	34,88
    27 	b.027_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:06:49	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,70	-7,14	-28,90	29,77	256,12	0,00	0,00	0,00	0,00	16,08	17,39	18,38	19,39	20,66	21,86	22,27	21,67	20,51	19,07	17,17	14,84	12,41	10,14	8,27	6,70	5,46	4,49	3,80	3,47	3,44	3,65	4,06	4,71	5,71	7,04	8,71	10,74	13,09	15,74	18,77	22,00	25,86	29,88	35,14
    27 	b.027_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:06:49	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,77	-7,19	-28,92	29,80	256,04	0,00	0,00	0,00	0,00	16,13	17,43	18,43	19,45	20,73	21,93	22,35	21,75	20,60	19,15	17,25	14,91	12,48	10,19	8,30	6,73	5,47	4,50	3,80	3,47	3,45	3,66	4,08	4,73	5,75	7,09	8,79	10,82	13,20	15,86	18,91	22,15	26,03	30,05	35,32
    28 	b.028_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:07:16	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,73	1,94	-35,41	35,47	273,14	0,00	0,00	0,00	0,00	10,83	12,27	15,02	20,05	25,59	27,99	27,08	24,44	21,06	17,79	14,99	12,37	10,13	8,22	7,01	6,08	5,15	4,33	3,93	3,98	4,06	3,93	3,68	3,83	4,70	6,84	10,95	17,83	26,89	37,05	46,93	54,81	61,68	67,37	72,89
    28 	b.028_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:07:16	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,86	1,91	-35,40	35,45	273,09	0,00	0,00	0,00	0,00	10,90	12,34	15,11	20,15	25,71	28,12	27,21	24,57	21,19	17,92	15,11	12,47	10,21	8,29	7,07	6,13	5,19	4,36	3,96	4,00	4,09	3,97	3,72	3,89	4,78	6,97	11,14	18,04	27,16	37,37	47,29	55,20	62,09	67,81	73,32
    29 	b.029_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:07:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,18	1,80	-35,23	35,27	272,93	0,00	0,00	0,00	0,00	11,17	12,63	15,34	20,45	25,94	28,32	27,39	24,74	21,41	18,10	15,28	12,63	10,40	8,49	7,23	6,29	5,36	4,51	4,10	4,16	4,24	4,09	3,84	3,97	4,87	7,04	11,12	17,97	27,02	37,10	46,87	54,67	61,55	67,20	72,73
    29 	b.029_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:07:27	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,30	1,77	-35,20	35,24	272,87	0,00	0,00	0,00	0,00	11,23	12,68	15,42	20,54	26,04	28,44	27,50	24,87	21,53	18,21	15,40	12,73	10,49	8,56	7,29	6,34	5,39	4,53	4,13	4,19	4,27	4,12	3,89	4,04	4,96	7,18	11,31	18,20	27,28	37,40	47,20	55,02	61,91	67,58	73,09
    30 	b.030_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 11:07:38	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,10	1,73	-35,30	35,34	272,81	0,00	0,00	0,00	0,00	10,94	12,47	15,28	20,35	25,88	28,28	27,37	24,74	21,38	18,11	15,28	12,63	10,35	8,44	7,19	6,25	5,30	4,44	4,05	4,10	4,18	4,04	3,78	3,92	4,81	6,96	11,17	18,02	27,18	37,22	47,03	54,78	61,63	67,31	72,80
    30 	b.030_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 11:07:38	31/01/2022 10:54:13	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,22	1,68	-35,27	35,31	272,73	0,00	0,00	0,00	0,00	10,97	12,50	15,34	20,42	25,97	28,40	27,49	24,87	21,51	18,23	15,40	12,73	10,44	8,51	7,24	6,29	5,33	4,47	4,07	4,12	4,20	4,07	3,82	3,99	4,91	7,11	11,36	18,24	27,46	37,54	47,38	55,16	62,03	67,72	73,20
