	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    23 	b.113_BW3-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:37:06 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	33,28	5,52	-44,06	44,41	277,15	0,00	0,00	0,00	0,00	13,87	16,73	20,57	25,06	28,58	30,55	30,56	28,82	25,54	21,46	17,02	12,59	9,16	6,53	4,78	3,65	3,08	2,81	2,66	2,64	2,65	2,88	3,38	4,27	5,63	7,51	9,81	12,86	16,34	20,81	26,19	32,23	39,45	46,91	55,51
    24 	b.114_BW3-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:37:24 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	32,81	5,72	-44,10	44,47	277,39	0,00	0,00	0,00	0,00	13,40	16,31	20,22	24,57	28,11	30,03	30,06	28,29	25,03	21,01	16,61	12,26	8,92	6,32	4,58	3,49	2,94	2,67	2,54	2,49	2,53	2,74	3,26	4,14	5,52	7,33	9,74	12,61	16,24	20,61	26,06	32,13	39,41	46,81	55,43
    24 	b.114_BW3-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:37:24 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	32,96	5,65	-44,04	44,40	277,31	0,00	0,00	0,00	0,00	13,53	16,43	20,34	24,68	28,23	30,15	30,20	28,42	25,17	21,14	16,74	12,36	9,01	6,39	4,64	3,55	2,99	2,71	2,58	2,53	2,57	2,79	3,30	4,20	5,58	7,43	9,86	12,75	16,41	20,79	26,25	32,33	39,62	47,02	55,63
    25 	b.115_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:38:08 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,25	-6,77	-28,76	29,54	256,76	0,00	0,00	0,00	0,00	15,74	17,00	17,96	18,99	20,14	21,40	21,77	21,17	19,97	18,52	16,64	14,37	12,05	9,85	8,04	6,52	5,32	4,40	3,72	3,43	3,39	3,62	4,01	4,64	5,60	6,87	8,53	10,45	12,64	15,18	18,12	21,19	24,92	28,79	33,80
    25 	b.115_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:38:08 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,40	-6,78	-28,75	29,54	256,72	0,00	0,00	0,00	0,00	15,86	17,12	18,09	19,12	20,28	21,55	21,89	21,30	20,10	18,65	16,75	14,48	12,15	9,94	8,12	6,60	5,39	4,45	3,77	3,47	3,43	3,66	4,06	4,70	5,65	6,95	8,63	10,56	12,77	15,32	18,28	21,37	25,11	29,00	34,01
    26 	b.116_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:38:23 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,29	-6,93	-28,99	29,81	256,55	0,00	0,00	0,00	0,00	15,76	17,01	18,02	19,07	20,31	21,57	22,01	21,34	20,12	18,71	16,82	14,46	12,08	9,88	8,05	6,50	5,31	4,36	3,70	3,41	3,37	3,57	3,94	4,55	5,50	6,80	8,35	10,25	12,58	15,12	18,09	21,17	24,90	28,86	33,94
    26 	b.116_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:38:23 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,41	-6,96	-28,99	29,81	256,50	0,00	0,00	0,00	0,00	15,80	17,07	18,09	19,16	20,41	21,70	22,12	21,46	20,23	18,82	16,92	14,54	12,16	9,96	8,11	6,56	5,36	4,40	3,73	3,44	3,41	3,60	3,98	4,59	5,54	6,87	8,44	10,35	12,71	15,27	18,25	21,36	25,11	29,08	34,16
    27 	b.117_BW4-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:38:36 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,65	-6,97	-28,77	29,61	256,39	0,00	0,00	0,00	0,00	15,90	17,26	18,28	19,30	20,52	21,75	22,19	21,56	20,40	18,96	17,04	14,73	12,34	10,09	8,24	6,69	5,47	4,51	3,81	3,50	3,48	3,72	4,10	4,77	5,72	7,12	8,67	10,75	13,01	15,65	18,60	21,80	25,58	29,50	34,64
    27 	b.117_BW4-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:38:36 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,80	-7,02	-28,74	29,59	256,27	0,00	0,00	0,00	0,00	16,00	17,36	18,39	19,41	20,63	21,87	22,30	21,68	20,51	19,08	17,16	14,83	12,45	10,19	8,32	6,77	5,53	4,55	3,85	3,54	3,51	3,76	4,14	4,82	5,78	7,20	8,77	10,87	13,15	15,81	18,78	22,00	25,80	29,73	34,88
    28 	b.118_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:39:21 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,08	2,33	-35,18	35,26	273,79	0,00	0,00	0,00	0,00	11,16	12,63	15,35	20,51	25,86	28,21	27,21	24,47	21,10	17,84	15,06	12,43	10,24	8,40	7,20	6,25	5,33	4,54	4,15	4,19	4,26	4,13	3,92	4,08	5,00	7,20	11,34	18,16	27,28	37,45	47,57	55,67	62,78	68,61	74,14
    28 	b.118_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:39:21 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,26	2,27	-35,11	35,18	273,70	0,00	0,00	0,00	0,00	11,26	12,73	15,47	20,64	25,99	28,35	27,36	24,63	21,26	17,99	15,20	12,56	10,36	8,50	7,30	6,33	5,39	4,60	4,21	4,24	4,31	4,19	3,99	4,17	5,11	7,36	11,56	18,41	27,59	37,80	47,96	56,10	63,24	69,09	74,61
    29 	b.119_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:39:35 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,58	2,24	-35,06	35,13	273,66	0,00	0,00	0,00	0,00	10,72	12,20	14,92	19,89	25,25	27,57	26,61	23,96	20,61	17,48	14,68	12,11	9,97	8,14	6,97	6,05	5,14	4,37	4,00	4,03	4,08	3,96	3,76	3,92	4,79	6,93	10,90	17,65	26,53	36,59	46,72	54,87	62,00	67,88	73,52
    29 	b.119_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:39:35 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	34,72	2,23	-35,03	35,10	273,64	0,00	0,00	0,00	0,00	10,79	12,27	15,01	20,00	25,37	27,70	26,74	24,09	20,73	17,59	14,79	12,21	10,05	8,21	7,04	6,11	5,19	4,41	4,04	4,07	4,12	4,01	3,81	3,99	4,88	7,06	11,09	17,86	26,79	36,90	47,06	55,24	62,40	68,30	73,94
    30 	b.120_BW5-D_wbg		SCI	CM-2600d	------	1004031	1.23	2/2/2022 11:39:50 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,04	2,29	-35,37	35,45	273,71	0,00	0,00	0,00	0,00	11,24	12,74	15,45	20,55	25,93	28,29	27,27	24,59	21,21	17,89	15,09	12,49	10,26	8,37	7,17	6,22	5,28	4,47	4,11	4,15	4,19	4,06	3,87	4,03	4,97	7,20	11,45	18,25	27,28	37,28	47,23	55,10	62,13	67,90	73,45
    30 	b.120_BW5-D_wbg		SCE	CM-2600d	------	1004031	1.23	2/2/2022 11:39:50 AM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	35,21	2,26	-35,32	35,39	273,66	0,00	0,00	0,00	0,00	11,34	12,84	15,57	20,68	26,06	28,43	27,42	24,74	21,36	18,03	15,22	12,60	10,37	8,46	7,25	6,30	5,34	4,52	4,16	4,20	4,24	4,12	3,94	4,11	5,07	7,35	11,65	18,49	27,57	37,61	47,59	55,49	62,54	68,33	73,87
    31 	BW1_EXP#0004		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:48:54 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	56,87	-9,31	-5,27	10,70	209,54	0,00	0,00	0,00	0,00	23,65	25,17	26,15	26,95	27,37	28,01	28,68	29,23	29,70	30,08	29,94	29,66	28,89	27,84	26,64	25,25	23,92	22,64	21,40	20,26	19,27	18,67	18,24	18,42	19,23	20,78	23,09	26,26	30,36	35,28	41,20	47,31	53,90	59,88	65,80
    31 	BW1_EXP#0004		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:48:54 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,15	-9,24	-5,10	10,55	208,87	0,00	0,00	0,00	0,00	23,84	25,36	26,34	27,13	27,56	28,20	28,87	29,43	29,92	30,32	30,19	29,92	29,16	28,12	26,94	25,56	24,23	22,94	21,71	20,57	19,57	18,97	18,55	18,72	19,54	21,10	23,44	26,62	30,74	35,68	41,60	47,72	54,32	60,30	66,21
    32 	BW1_EXP#0005		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:49:11 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,16	-8,87	-5,04	10,20	209,61	0,00	0,00	0,00	0,00	23,90	25,46	26,43	27,13	27,60	28,19	28,83	29,30	29,83	30,14	30,05	29,79	29,03	28,00	26,85	25,54	24,26	23,03	21,83	20,77	19,82	19,10	18,75	18,91	19,69	21,31	23,53	26,78	30,77	35,65	41,45	47,50	54,04	59,92	65,75
    32 	BW1_EXP#0005		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:49:11 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,42	-8,82	-4,82	10,05	208,65	0,00	0,00	0,00	0,00	23,98	25,55	26,53	27,25	27,73	28,33	28,96	29,46	29,99	30,33	30,26	30,01	29,27	28,25	27,13	25,83	24,54	23,32	22,13	21,06	20,10	19,38	19,03	19,18	19,97	21,61	23,85	27,10	31,11	36,00	41,80	47,86	54,40	60,29	66,11
    33 	BW1_EXP#0006		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:49:26 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,49	-9,49	-5,30	10,87	209,22	0,00	0,00	0,00	0,00	24,00	25,76	26,80	27,59	28,11	28,73	29,39	29,96	30,46	30,93	30,77	30,43	29,62	28,54	27,35	25,93	24,56	23,23	21,95	20,80	19,77	19,06	18,65	18,81	19,64	21,17	23,48	26,79	30,87	35,84	41,81	47,94	54,55	60,45	66,32
    33 	BW1_EXP#0006		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:49:26 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	57,75	-9,41	-5,12	10,72	208,55	0,00	0,00	0,00	0,00	24,16	25,92	26,96	27,75	28,28	28,89	29,56	30,15	30,64	31,14	30,99	30,67	29,87	28,81	27,64	26,22	24,84	23,52	22,24	21,10	20,06	19,36	18,95	19,11	19,95	21,49	23,83	27,15	31,23	36,23	42,19	48,32	54,92	60,83	66,69
    34 	BW2_EXP#0004		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:50:02 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	50,87	-11,91	-20,43	23,64	239,77	0,00	0,00	0,00	0,00	27,14	29,56	31,33	32,18	32,04	31,75	31,37	31,03	30,57	30,03	28,87	27,36	25,38	23,01	20,60	18,20	16,14	14,43	13,01	11,96	11,09	10,56	10,19	10,12	10,43	11,15	12,29	13,98	16,51	19,63	24,14	29,53	36,45	43,72	52,31
    34 	BW2_EXP#0004		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:50:02 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	51,04	-11,92	-20,25	23,50	239,51	0,00	0,00	0,00	0,00	27,24	29,65	31,41	32,26	32,12	31,83	31,45	31,12	30,67	30,15	29,01	27,51	25,55	23,18	20,78	18,37	16,31	14,59	13,16	12,10	11,23	10,69	10,32	10,24	10,56	11,28	12,43	14,13	16,66	19,81	24,33	29,73	36,67	43,94	52,53
    35 	BW2_EXP#0005		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:50:17 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	51,58	-12,00	-20,27	23,56	239,37	0,00	0,00	0,00	0,00	27,79	30,18	32,17	32,85	32,77	32,61	32,07	31,71	31,32	30,80	29,66	28,15	26,07	23,76	21,36	18,79	16,71	15,01	13,54	12,43	11,56	10,98	10,58	10,52	10,83	11,55	12,74	14,40	16,95	20,09	24,67	30,11	36,95	44,30	52,86
    35 	BW2_EXP#0005		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:50:17 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	51,75	-12,01	-20,08	23,39	239,12	0,00	0,00	0,00	0,00	27,84	30,23	32,22	32,90	32,82	32,67	32,14	31,79	31,41	30,91	29,78	28,28	26,22	23,92	21,52	18,97	16,88	15,17	13,70	12,58	11,71	11,12	10,71	10,65	10,95	11,67	12,89	14,55	17,12	20,28	24,87	30,32	37,18	44,55	53,11
    36 	BW2_EXP#0006		SCI	CM-2600d	------	1004031	1.23	2/2/2022 12:50:36 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	50,45	-11,73	-20,76	23,85	240,53	0,00	0,00	0,00	0,00	27,06	29,44	31,17	31,91	31,79	31,51	31,10	30,69	30,22	29,66	28,45	26,85	24,87	22,59	20,19	17,83	15,79	14,11	12,71	11,65	10,82	10,29	9,92	9,86	10,17	10,86	12,00	13,67	16,07	19,21	23,62	28,93	35,70	43,03	51,74
    36 	BW2_EXP#0006		SCE	CM-2600d	------	1004031	1.23	2/2/2022 12:50:36 PM	2/2/2022 11:24:46 AM	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	50,65	-11,72	-20,56	23,67	240,31	0,00	0,00	0,00	0,00	27,16	29,53	31,26	32,01	31,89	31,61	31,20	30,81	30,34	29,80	28,60	27,02	25,05	22,78	20,39	18,03	15,99	14,30	12,90	11,83	10,98	10,46	10,09	10,02	10,32	11,02	12,18	13,84	16,25	19,42	23,84	29,15	35,94	43,29	52,01
