	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    23 	y.045_CAL01-Y01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:29:47	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,61	-0,76	0,47	0,89	148,26	0,00	0,00	0,00	0,00	32,76	50,60	71,41	80,51	82,12	81,05	80,63	81,00	81,10	81,34	81,30	81,03	80,56	80,23	80,02	79,55	78,86	78,63	78,54	78,46	78,81	79,29	80,13	80,99	82,12	83,49	84,44	85,70	86,93	88,12	88,76	89,31	89,89	90,47	90,74
    24 	y.046_CAL01-Y02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:29:57	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,48	-2,05	9,05	9,28	102,75	0,00	0,00	0,00	0,00	34,95	49,50	64,75	70,65	71,00	69,89	70,27	72,55	75,19	77,97	79,98	81,64	82,49	82,82	83,07	82,93	82,57	82,42	82,31	82,41	82,83	83,28	84,02	85,00	85,94	87,19	88,35	89,40	90,77	91,80	92,51	93,17	93,68	94,31	94,56
    24 	y.046_CAL01-Y02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:29:57	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,54	-2,10	9,66	9,89	102,27	0,00	0,00	0,00	0,00	30,11	44,68	59,98	65,94	66,35	65,30	65,72	68,06	70,73	73,54	75,59	77,28	78,13	78,46	78,73	78,62	78,27	78,16	78,06	78,18	78,62	79,10	79,87	80,87	81,84	83,13	84,32	85,40	86,79	87,84	88,56	89,25	89,77	90,41	90,66
    25 	y.047_CAL01-Y03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:30:08	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	90,98	-2,78	20,49	20,68	97,72	0,00	0,00	0,00	0,00	31,27	41,57	51,25	53,86	53,44	52,63	53,61	57,17	61,96	67,20	71,67	75,80	78,30	79,94	81,02	81,45	81,46	81,49	81,63	81,89	82,36	82,99	83,60	84,72	85,66	86,97	88,04	89,21	90,46	91,57	92,38	92,97	93,52	94,11	94,41
    25 	y.047_CAL01-Y03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:30:08	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,89	-2,85	21,84	22,03	97,43	0,00	0,00	0,00	0,00	26,19	36,53	46,24	48,91	48,54	47,77	48,79	52,41	57,23	62,53	67,04	71,20	73,72	75,37	76,48	76,95	76,98	77,04	77,19	77,48	77,97	78,64	79,29	80,44	81,42	82,75	83,86	85,07	86,33	87,47	88,29	88,89	89,46	90,05	90,35
    26 	y.048_CAL01-Y04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:30:20	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,38	-2,50	31,65	31,74	94,51	0,00	0,00	0,00	0,00	27,17	33,84	39,51	40,25	39,29	38,64	40,05	44,05	49,92	56,68	62,93	69,17	73,45	76,48	78,41	79,46	79,97	80,47	80,88	81,33	81,81	82,52	83,37	84,37	85,41	86,62	87,82	89,01	90,24	91,28	92,08	92,70	93,23	93,87	94,23
    26 	y.048_CAL01-Y04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:30:20	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,24	-2,53	33,89	33,98	94,27	0,00	0,00	0,00	0,00	22,20	28,89	34,59	35,36	34,42	33,81	35,25	39,29	45,20	52,01	58,30	64,58	68,87	71,93	73,90	74,98	75,52	76,05	76,49	76,97	77,47	78,23	79,12	80,14	81,23	82,46	83,70	84,92	86,17	87,23	88,04	88,66	89,21	89,85	90,21
    27 	y.049_CAL01-Y05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:30:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	87,67	-1,33	43,05	43,07	91,77	0,00	0,00	0,00	0,00	23,12	26,58	29,34	28,70	27,67	27,16	28,56	32,68	38,90	46,52	54,03	61,92	67,78	72,31	75,29	77,13	78,23	79,12	79,99	80,62	81,46	82,18	82,96	84,03	85,17	86,34	87,43	88,64	89,84	91,06	91,68	92,39	93,08	93,59	93,96
    27 	y.049_CAL01-Y05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:30:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,41	-1,31	46,73	46,74	91,61	0,00	0,00	0,00	0,00	18,00	21,49	24,27	23,67	22,69	22,21	23,64	27,80	34,07	41,73	49,29	57,21	63,11	67,66	70,69	72,58	73,70	74,63	75,52	76,19	77,06	77,82	78,63	79,72	80,88	82,09	83,20	84,45	85,67	86,91	87,55	88,28	88,98	89,50	89,87
    28 	y.050_CAL01-Y06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:30:40	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,99	0,28	51,91	51,91	89,69	0,00	0,00	0,00	0,00	19,36	21,31	22,23	21,24	20,12	19,80	20,95	24,86	30,96	38,60	46,68	55,50	62,58	68,09	71,89	74,31	75,89	77,39	78,57	79,61	80,52	81,35	82,31	83,27	84,47	85,60	86,85	87,91	89,20	90,33	91,11	91,79	92,44	93,00	93,45
    28 	y.050_CAL01-Y06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:30:40	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	83,58	0,41	57,31	57,32	89,59	0,00	0,00	0,00	0,00	14,13	16,09	17,03	16,07	14,99	14,69	15,87	19,82	25,96	33,65	41,77	50,63	57,75	63,29	67,14	69,61	71,23	72,77	73,98	75,05	76,01	76,87	77,88	78,86	80,10	81,25	82,54	83,63	84,95	86,10	86,90	87,60	88,28	88,85	89,31
    29 	y.051_CAL01-Y07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:30:52	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	84,18	2,41	60,60	60,65	87,72	0,00	0,00	0,00	0,00	15,89	16,47	16,30	15,07	14,13	13,87	14,93	18,21	23,86	31,33	39,54	48,94	56,92	63,36	68,05	71,13	73,30	75,25	76,90	78,25	79,38	80,37	81,30	82,43	83,57	84,73	86,01	87,14	88,33	89,57	90,40	91,09	91,75	92,43	92,78
    29 	y.051_CAL01-Y07_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:30:52	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,71	2,65	68,19	68,24	87,77	0,00	0,00	0,00	0,00	10,71	11,31	11,17	9,98	9,08	8,84	9,94	13,25	18,93	26,45	34,70	44,13	52,15	58,62	63,36	66,48	68,70	70,69	72,37	73,76	74,93	75,97	76,93	78,09	79,27	80,46	81,78	82,94	84,15	85,42	86,25	86,95	87,63	88,31	88,66
    30 	y.052_CAL01-Y08_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:31:03	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,12	6,23	70,20	70,47	84,93	0,00	0,00	0,00	0,00	11,76	11,29	10,39	9,28	8,64	8,52	9,19	11,43	15,97	22,60	30,43	39,93	48,54	55,74	61,22	65,04	67,85	70,48	73,00	75,04	76,70	78,18	79,09	80,24	81,44	82,68	83,82	85,04	86,31	87,39	88,19	89,01	89,62	90,40	91,10
    30 	y.052_CAL01-Y08_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:31:03	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,44	6,73	82,71	82,98	85,35	0,00	0,00	0,00	0,00	6,54	6,10	5,22	4,14	3,54	3,43	4,14	6,42	10,98	17,64	25,50	35,03	43,68	50,90	56,43	60,30	63,15	65,84	68,39	70,48	72,18	73,70	74,65	75,84	77,09	78,36	79,53	80,79	82,08	83,18	84,01	84,84	85,47	86,25	86,96
    31 	y.053_CAL01-Y09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:31:15	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	79,38	8,52	73,25	73,75	83,37	0,00	0,00	0,00	0,00	10,08	9,41	8,40	7,48	7,02	6,93	7,42	9,24	13,10	18,96	26,56	35,78	44,44	51,67	57,11	61,11	64,18	67,43	70,55	73,12	75,04	76,55	77,89	79,02	80,29	81,45	82,72	83,99	85,24	86,57	87,22	88,03	88,84	89,59	90,18
    31 	y.053_CAL01-Y09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:31:15	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,55	9,20	89,25	89,72	84,11	0,00	0,00	0,00	0,00	4,81	4,17	3,17	2,28	1,85	1,78	2,30	4,15	8,04	13,94	21,56	30,80	39,48	46,74	52,23	56,27	59,39	62,67	65,84	68,46	70,44	72,00	73,37	74,53	75,85	77,05	78,36	79,65	80,93	82,28	82,94	83,77	84,60	85,35	85,94
    32 	y.054_CAL01-Y10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:31:28	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,20	10,00	73,72	74,40	82,27	0,00	0,00	0,00	0,00	9,40	8,62	7,69	6,86	6,45	6,41	6,74	8,42	11,86	17,60	24,85	33,82	42,06	49,11	54,31	58,04	61,21	64,80	68,45	71,48	73,83	75,65	77,03	78,30	79,74	80,91	82,22	83,51	84,82	86,08	87,00	87,78	88,61	89,34	89,87
    32 	y.054_CAL01-Y10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:31:28	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,34	10,78	90,87	91,51	83,23	0,00	0,00	0,00	0,00	4,19	3,46	2,55	1,77	1,40	1,39	1,73	3,45	6,90	12,67	19,93	28,94	37,20	44,27	49,52	53,28	56,50	60,14	63,83	66,90	69,30	71,18	72,58	73,89	75,38	76,58	77,92	79,25	80,59	81,87	82,80	83,60	84,43	85,16	85,68
    33 	y.055_CAL01-Y11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:31:41	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,79	11,61	72,39	73,32	80,89	0,00	0,00	0,00	0,00	9,11	8,39	7,40	6,64	6,24	6,22	6,48	8,06	11,49	16,80	23,86	32,33	39,99	46,31	50,79	54,07	57,17	61,08	65,37	69,19	72,24	74,55	76,17	77,78	79,19	80,59	81,85	83,26	84,54	85,88	86,78	87,67	88,53	89,25	89,78
    33 	y.055_CAL01-Y11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:31:41	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,82	12,53	90,36	91,22	82,11	0,00	0,00	0,00	0,00	3,90	3,22	2,26	1,52	1,16	1,18	1,46	3,07	6,52	11,87	18,93	27,43	35,11	41,45	45,96	49,29	52,43	56,39	60,71	64,59	67,69	70,05	71,72	73,36	74,82	76,27	77,56	79,01	80,32	81,69	82,60	83,50	84,37	85,09	85,61
    34 	w.005_CAL01-GS01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:32:07	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,90	-0,16	-2,65	2,65	266,51	0,00	0,00	0,00	0,00	38,65	58,02	80,09	90,60	92,57	91,23	90,61	90,15	89,18	88,41	87,44	86,60	85,74	85,10	84,70	84,15	83,54	83,35	83,12	83,04	83,34	83,74	84,34	85,31	86,33	87,49	88,66	89,63	90,81	91,84	92,50	93,08	93,64	94,19	94,39
    34 	w.005_CAL01-GS01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:32:07	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,33	-0,15	-2,57	2,57	266,71	0,00	0,00	0,00	0,00	34,61	54,01	76,14	86,72	88,75	87,46	86,86	86,45	85,51	84,76	83,81	82,99	82,11	81,49	81,09	80,57	79,97	79,79	79,57	79,51	79,82	80,27	80,89	81,88	82,93	84,13	85,33	86,33	87,52	88,57	89,23	89,81	90,36	90,91	91,09
    35 	gy.013_CAL01-GS02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:32:19	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,92	-0,12	0,69	0,70	100,20	0,00	0,00	0,00	0,00	30,18	38,95	47,27	49,65	48,97	48,14	48,54	50,64	52,92	54,34	53,94	52,63	50,76	48,94	47,39	46,17	46,17	47,80	50,25	51,82	52,10	51,56	51,03	50,63	49,96	50,00	50,70	52,94	56,64	61,33	66,32	71,00	75,40	79,33	82,80
    35 	gy.013_CAL01-GS02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:32:19	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,52	-0,11	0,87	0,88	97,04	0,00	0,00	0,00	0,00	26,13	34,91	43,25	45,66	45,01	44,21	44,64	46,77	49,06	50,50	50,12	48,82	46,93	45,12	43,57	42,36	42,37	44,01	46,47	48,06	48,35	47,83	47,32	46,93	46,29	46,35	47,09	49,35	53,08	57,82	62,85	67,57	72,01	75,96	79,45
    36 	gy.014_CAL01-GS03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:32:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	52,02	-0,46	0,12	0,48	165,78	0,00	0,00	0,00	0,00	17,54	19,43	20,62	20,09	19,10	18,52	19,18	21,08	23,26	24,60	24,15	22,61	20,75	19,28	18,06	17,19	17,30	18,81	20,99	22,24	21,95	21,05	20,40	19,92	19,27	19,11	19,44	21,46	24,85	29,68	35,75	41,87	48,33	54,52	61,17
    36 	gy.014_CAL01-GS03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:32:30	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	47,33	-0,51	0,27	0,58	151,55	0,00	0,00	0,00	0,00	13,47	15,38	16,59	16,09	15,13	14,57	15,25	17,18	19,36	20,72	20,26	18,71	16,85	15,38	14,16	13,28	13,40	14,92	17,11	18,37	18,08	17,19	16,56	16,09	15,47	15,33	15,69	17,75	21,18	26,06	32,16	38,32	44,83	51,05	57,72
    37 	gy.015_CAL01-GS04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:32:40	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	30,42	0,20	-1,67	1,69	276,72	0,00	0,00	0,00	0,00	8,04	7,75	7,33	6,79	6,36	6,18	6,41	7,10	7,98	8,43	8,00	7,06	6,33	5,91	5,66	5,46	5,51	5,95	6,66	7,03	6,78	6,40	6,31	6,36	6,31	6,39	6,60	7,49	9,00	11,70	15,52	20,04	25,56	31,52	38,74
    37 	gy.015_CAL01-GS04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:32:40	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	19,49	0,30	-2,91	2,93	275,97	0,00	0,00	0,00	0,00	4,44	4,17	3,76	3,24	2,82	2,66	2,90	3,60	4,48	4,93	4,49	3,54	2,80	2,36	2,11	1,90	1,95	2,39	3,09	3,48	3,22	2,85	2,77	2,83	2,78	2,88	3,12	4,03	5,58	8,32	12,18	16,73	22,28	28,27	35,50
    38 	k.009_CAL01-GS05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:32:50	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	27,68	-0,06	-1,28	1,28	267,52	0,00	0,00	0,00	0,00	6,70	6,31	5,94	5,59	5,34	5,25	5,36	5,74	6,30	6,60	6,30	5,71	5,29	5,06	4,94	4,85	4,85	5,07	5,45	5,64	5,45	5,23	5,20	5,27	5,27	5,36	5,46	6,10	7,16	9,16	12,04	15,85	20,73	26,16	33,16
    38 	k.009_CAL01-GS05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:32:50	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	14,12	-0,20	-2,49	2,50	265,32	0,00	0,00	0,00	0,00	3,02	2,64	2,28	1,95	1,72	1,64	1,78	2,18	2,74	3,04	2,74	2,14	1,71	1,47	1,34	1,25	1,24	1,46	1,84	2,04	1,85	1,64	1,61	1,70	1,73	1,84	1,97	2,63	3,73	5,78	8,69	12,54	17,46	22,91	29,93
    39 	k.010_CAL01-GS06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:33:01	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	28,09	0,00	-1,51	1,51	270,10	0,00	0,00	0,00	0,00	6,88	6,54	6,16	5,82	5,55	5,47	5,55	5,95	6,51	6,80	6,47	5,88	5,44	5,19	5,08	5,00	5,00	5,21	5,59	5,77	5,58	5,38	5,34	5,44	5,43	5,50	5,73	6,23	7,30	9,26	12,24	16,08	20,94	26,35	33,39
    39 	k.010_CAL01-GS06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:33:01	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	4,22	-0,42	-4,75	4,77	264,92	0,00	0,00	0,00	0,00	1,68	1,37	1,02	0,71	0,47	0,42	0,53	0,94	1,52	1,81	1,48	0,87	0,42	0,16	0,03	0,01	0,01	0,14	0,53	0,72	0,53	0,33	0,31	0,43	0,44	0,54	0,81	1,34	2,46	4,47	7,50	11,38	16,28	21,72	28,78
    40 	b.056_CAL02-C01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:03	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	93,84	-1,12	-2,88	3,09	248,79	0,00	0,00	0,00	0,00	36,81	56,00	79,29	90,72	92,73	91,75	90,92	90,58	89,69	88,80	88,06	87,22	86,33	85,60	84,94	84,32	83,68	83,22	82,52	82,25	82,23	82,37	82,81	83,39	84,16	85,12	86,37	87,76	89,23	90,58	91,75	92,75	93,50	94,15	94,56
    40 	b.056_CAL02-C01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:03	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	91,75	-1,14	-2,82	3,04	248,02	0,00	0,00	0,00	0,00	31,56	50,79	74,14	85,63	87,69	86,77	85,99	85,70	84,83	83,96	83,25	82,41	81,52	80,80	80,16	79,54	78,92	78,49	77,79	77,54	77,54	77,71	78,19	78,80	79,60	80,60	81,88	83,30	84,82	86,20	87,38	88,40	89,16	89,81	90,23
    41 	b.057_CAL02-C02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:14	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,01	-5,14	-5,30	7,38	225,86	0,00	0,00	0,00	0,00	36,24	55,27	78,36	89,15	91,58	90,71	90,04	89,83	88,83	87,99	87,11	86,15	85,02	83,95	82,94	81,63	80,11	78,63	76,77	74,95	73,44	72,22	71,53	71,22	70,97	71,35	72,29	74,25	77,12	80,12	83,13	85,71	87,91	89,81	91,33
    41 	b.057_CAL02-C02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:14	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	89,95	-5,38	-5,41	7,63	225,15	0,00	0,00	0,00	0,00	31,35	50,42	73,55	84,41	86,88	86,06	85,42	85,24	84,26	83,45	82,59	81,62	80,48	79,41	78,40	77,10	75,57	74,09	72,23	70,41	68,90	67,69	67,00	66,70	66,49	66,90	67,87	69,86	72,76	75,80	78,85	81,46	83,69	85,60	87,13
    42 	b.058_CAL02-C03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:25	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	88,60	-11,49	-9,52	14,93	219,65	0,00	0,00	0,00	0,00	34,93	53,17	75,06	86,33	89,15	88,51	88,23	87,91	87,03	86,13	85,09	83,84	82,03	80,28	78,45	75,92	72,94	69,83	66,22	62,50	59,19	56,55	54,67	53,48	52,53	52,47	53,16	55,43	59,20	63,86	68,79	73,42	77,65	81,31	84,59
    42 	b.058_CAL02-C03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:25	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	86,24	-12,13	-9,86	15,63	219,11	0,00	0,00	0,00	0,00	29,73	47,99	69,95	81,28	84,15	83,56	83,32	83,05	82,19	81,30	80,29	79,03	77,20	75,44	73,62	71,08	68,08	64,97	61,34	57,62	54,29	51,66	49,78	48,61	47,68	47,64	48,37	50,68	54,50	59,23	64,21	68,88	73,16	76,85	80,16
    43 	b.059_CAL02-C04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:37	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	85,15	-16,94	-13,43	21,62	218,42	0,00	0,00	0,00	0,00	33,74	50,64	71,32	82,83	85,98	85,93	85,85	85,81	84,80	83,86	82,52	80,90	78,80	76,30	73,20	69,50	65,37	61,04	56,21	51,46	46,95	43,75	41,55	40,09	38,89	38,41	39,11	41,47	45,50	50,72	56,53	62,24	67,79	72,77	77,51
    43 	b.059_CAL02-C04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:37	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	82,55	-18,02	-14,00	22,82	217,83	0,00	0,00	0,00	0,00	28,37	45,32	66,06	77,64	80,84	80,86	80,82	80,84	79,85	78,93	77,61	75,99	73,87	71,37	68,25	64,54	60,38	56,04	51,19	46,42	41,89	38,70	36,50	35,05	33,89	33,43	34,18	36,58	40,67	45,95	51,81	57,57	63,18	68,18	72,95
    44 	b.060_CAL02-C05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	81,37	-21,82	-17,45	27,94	218,64	0,00	0,00	0,00	0,00	32,42	47,90	67,65	78,60	82,41	82,85	82,86	82,95	82,14	80,84	79,31	77,31	74,54	71,25	67,26	62,48	57,10	51,97	46,31	40,89	36,11	32,64	30,40	29,02	27,80	27,40	27,96	30,18	34,02	39,27	45,45	51,64	57,92	63,77	69,83
    44 	b.060_CAL02-C05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	78,54	-23,43	-18,33	29,75	218,03	0,00	0,00	0,00	0,00	27,11	42,63	62,43	73,44	77,31	77,80	77,87	78,00	77,22	75,94	74,41	72,40	69,61	66,30	62,27	57,47	52,07	46,91	41,23	35,78	30,99	27,51	25,28	23,92	22,72	22,36	22,95	25,22	29,12	34,44	40,68	46,92	53,25	59,14	65,22
    45 	b.061_CAL02-C06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:34:59	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,80	-25,61	-20,83	33,01	219,13	0,00	0,00	0,00	0,00	30,44	44,85	63,24	74,43	78,52	79,40	79,69	79,98	79,03	77,82	75,79	73,41	70,14	66,16	61,38	55,67	49,75	44,10	38,15	32,47	27,64	24,32	22,36	21,20	20,13	19,80	20,26	22,27	25,73	30,82	36,84	43,10	49,71	55,95	62,75
    45 	b.061_CAL02-C06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:34:59	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,77	-27,75	-22,00	35,41	218,41	0,00	0,00	0,00	0,00	25,24	39,67	58,12	69,37	73,52	74,44	74,78	75,12	74,18	73,00	70,98	68,58	65,29	61,27	56,46	50,73	44,76	39,09	33,11	27,41	22,55	19,23	17,27	16,12	15,08	14,77	15,28	17,33	20,85	26,01	32,08	38,40	45,06	51,33	58,17
    46 	b.062_CAL02-C07_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:35:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	73,64	-29,06	-24,41	37,95	220,03	0,00	0,00	0,00	0,00	28,49	41,58	58,52	69,25	73,59	75,07	75,74	75,94	75,11	73,61	71,39	68,54	64,64	59,93	54,42	48,21	41,76	35,81	29,97	24,39	19,72	16,75	15,25	14,42	13,72	13,52	13,82	15,54	18,52	22,93	28,52	34,47	41,09	47,54	54,82
